month,client_name,country_code,industry_name_level_1,industry_name_level_2,industry_code,industry_name,NAICS 2 Digit,NAICS 3 Digit,NAICS 4 Digit,inventory_naics_3,inventory_naics_4,inventory_naics_5
2014-04-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43423.0,,
2014-04-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43423.0,,
2014-04-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43423.0,,
2014-04-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,50144.0,,
2014-04-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47731.0,,
2014-04-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27490.0,,
2014-04-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50144.0,,
2014-04-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,177670.0,,
2014-04-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27490.0,,
2014-04-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50144.0,,
2014-04-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,50144.0,,
2014-04-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43423.0,,
2014-03-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27192.0,,
2014-03-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27192.0,,
2014-03-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27192.0,,
2014-03-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,CELINE INC,US,Cons Retail & Health,Consumer Durables & Apparel,44832,Luggage and Leather Goods Stores - DO NOT USE,44,448,4483,50415.0,,
2014-03-01,CHIPOTLE MEXICAN GRILL INC,US,Not Assigned,Not Assigned,44529,Other Specialty Food Retailers,44,445,4452,43073.0,,
2014-03-01,COCO 1215 REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27192.0,,
2014-03-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27192.0,,
2014-03-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27192.0,,
2014-03-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27192.0,,
2014-03-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,27192.0,,
2014-03-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,27192.0,,
2014-03-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,27192.0,,
2014-03-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43073.0,,
2014-03-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43073.0,,
2014-03-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47765.0,,
2014-03-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43073.0,,
2014-03-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43073.0,,
2014-03-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43073.0,,
2014-03-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47765.0,,
2014-03-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27192.0,,
2014-03-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,176369.0,,
2014-03-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27192.0,,
2014-03-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50415.0,,
2014-03-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,50415.0,,
2014-03-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,43073.0,,
2014-02-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27463.0,,
2014-02-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27463.0,,
2014-02-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27463.0,,
2014-02-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,CELINE INC,US,Cons Retail & Health,Consumer Durables & Apparel,44832,Luggage and Leather Goods Stores - DO NOT USE,44,448,4483,50499.0,,
2014-02-01,CHIPOTLE MEXICAN GRILL INC,US,Not Assigned,Not Assigned,44529,Other Specialty Food Retailers,44,445,4452,42655.0,,
2014-02-01,COCO 1215 REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27463.0,,
2014-02-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27463.0,,
2014-02-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27463.0,,
2014-02-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27463.0,,
2014-02-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,27463.0,,
2014-02-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,27463.0,,
2014-02-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,27463.0,,
2014-02-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42655.0,,
2014-02-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42655.0,,
2014-02-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47551.0,,
2014-02-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42655.0,,
2014-02-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42655.0,,
2014-02-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42655.0,,
2014-02-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47551.0,,
2014-02-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27463.0,,
2014-02-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,176349.0,,
2014-02-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27463.0,,
2014-02-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50499.0,,
2014-02-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,50499.0,,
2014-02-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42655.0,,
2014-01-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,26889.0,,
2014-01-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,26889.0,,
2014-01-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,26889.0,,
2014-01-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,CELINE INC,US,Cons Retail & Health,Consumer Durables & Apparel,44832,Luggage and Leather Goods Stores - DO NOT USE,44,448,4483,50999.0,,
2014-01-01,CHIPOTLE MEXICAN GRILL INC,US,Not Assigned,Not Assigned,44529,Other Specialty Food Retailers,44,445,4452,42485.0,,
2014-01-01,COCO 1215 REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,26889.0,,
2014-01-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,26889.0,,
2014-01-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,26889.0,,
2014-01-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,26889.0,,
2014-01-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,26889.0,,
2014-01-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,26889.0,,
2014-01-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,26889.0,,
2014-01-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42485.0,,
2014-01-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42485.0,,
2014-01-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47548.0,,
2014-01-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42485.0,,
2014-01-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42485.0,,
2014-01-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42485.0,,
2014-01-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47548.0,,
2014-01-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,26889.0,,
2014-01-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,176960.0,,
2014-01-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,26889.0,,
2014-01-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50999.0,,
2014-01-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,50999.0,,
2014-01-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42485.0,,
2013-12-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27578.0,,
2013-12-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27578.0,,
2013-12-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27578.0,,
2013-12-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,CELINE INC,US,Cons Retail & Health,Consumer Durables & Apparel,44832,Luggage and Leather Goods Stores - DO NOT USE,44,448,4483,50220.0,,
2013-12-01,CHIPOTLE MEXICAN GRILL INC,US,Not Assigned,Not Assigned,44529,Other Specialty Food Retailers,44,445,4452,42653.0,,
2013-12-01,COCO 1215 REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27578.0,,
2013-12-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27578.0,,
2013-12-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27578.0,,
2013-12-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27578.0,,
2013-12-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,27578.0,,
2013-12-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,27578.0,,
2013-12-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,27578.0,,
2013-12-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42653.0,,
2013-12-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42653.0,,
2013-12-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47267.0,,
2013-12-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42653.0,,
2013-12-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42653.0,,
2013-12-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42653.0,,
2013-12-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,47267.0,,
2013-12-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27578.0,,
2013-12-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,178290.0,,
2013-12-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27578.0,,
2013-12-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,50220.0,,
2013-12-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,50220.0,,
2013-12-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,42653.0,,
2013-11-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,27164.0,,
2013-11-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,27164.0,,
2013-11-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,27164.0,,
2013-11-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,49744.0,,
