month,client_name,country_code,industry_name_level_1,industry_name_level_2,industry_code,industry_name,NAICS 2 Digit,NAICS 3 Digit,NAICS 4 Digit,sales_naics_3,sales_naics_4,sales_naics_5
2014-12-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8735.0,,
2014-12-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8735.0,,
2014-12-01,FARMACY BEAUTY LLC,US,Cons Retail & Health,Retailing & Services,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,25117.0,21037.0,
2014-12-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,8735.0,,
2014-12-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,8735.0,,
2014-12-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,21319.0,15703.0,
2014-12-01,FIKES WHOLESALE INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,40445.0,,
2014-12-01,FLOWER TECH CENTER INC,US,Cons Retail & Health,Retailing & Services,45311,Florists - DO NOT USE,45,453,4531,9815.0,,
2014-12-01,FRESH INC,US,Cons Retail & Health,Consumer Durables & Apparel,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,25117.0,21037.0,
2014-12-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,8735.0,,
2014-12-01,G INVESTORS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,40445.0,,
2014-12-01,GATEPIZZA LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,50463.0,,
2014-12-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,57059.0,51141.0,
2014-12-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,57059.0,51141.0,
2014-12-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,26253.0,22644.0,
2014-12-01,HERBALIFE INTERNATIONAL INC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39845.0,2966.0,
2014-12-01,HERBALIFE NUTRITION LTD,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39845.0,2966.0,
2014-12-01,HLF FINANCING SARL,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39845.0,2966.0,
2014-12-01,HLF FINANCING SARL LLC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39845.0,2966.0,
2014-12-01,HOUK GALLERY INC,US,Not Assigned,Not Assigned,45392,Art Dealers - DO NOT USE,45,453,4539,9815.0,,
2014-12-01,HUVEPHARMA INC,US,Cons Retail & Health,Health Care Equipment & Services,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,25117.0,21037.0,21037.0
2014-12-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,21319.0,15703.0,
2014-12-01,JACOB MILLER REALTY LLC,US,Not Assigned,Not Assigned,45112,Hobby Toy and Game Stores - DO NOT USE,45,451,4511,7066.0,,
2014-12-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,21319.0,15703.0,
2014-12-01,JEROME ALEXANDER CONSULTING CORP,US,Not Assigned,Not Assigned,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,25117.0,21037.0,
2014-12-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,57059.0,51141.0,
2014-12-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,57059.0,51141.0,
2014-12-01,MARY KAY INC,US,Cons Retail & Health,Household & Personal Products,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,25117.0,21037.0,
2014-12-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,57059.0,51141.0,
2014-12-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,21319.0,15703.0,3526.0
2014-12-01,MIDLAND OIL GROUP LLC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,40445.0,,
2014-12-01,NATHANS FAMOUS OPERATING CORP,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,50463.0,,
2014-12-01,NEW DEAL LLC,US,Not Assigned,Not Assigned,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,9815.0,,
2014-12-01,NOGENT-SUR-OISE LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,50463.0,,
2014-12-01,NORTH 43RD LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,50463.0,,
2014-12-01,NU SKIN ENTERPRISES INC,US,Cons Retail & Health,Household & Personal Products,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39845.0,2966.0,
2014-12-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,26253.0,22644.0,
2014-12-01,PETCARERX INC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,25117.0,21037.0,21037.0
2014-12-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,8735.0,,
2014-12-01,REGO ENTERPRISES LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,50463.0,,
2014-12-01,S J FUEL CO INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,39845.0,2966.0,2966.0
2014-12-01,SAN DIEGO INVESTMENT HOLDINGS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,40445.0,,
2014-12-01,SJ ENERGY PARTNERS INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,39845.0,2966.0,2966.0
2014-12-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,21319.0,15703.0,
2014-12-01,TELEFLORA LLC,US,Cons Retail & Health,Food Beverage & Tobacco,45311,Florists - DO NOT USE,45,453,4531,9815.0,,
2014-12-01,TIME OUT MARKET (CHICAGO) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,50463.0,,
2014-12-01,TIME OUT MARKET (MIAMI) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,50463.0,,
2014-12-01,TIME OUT MARKET (NEW YORK) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,50463.0,,
2014-12-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,87441.0,7156.0,
2014-12-01,USPETRO INC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,40445.0,,
2014-12-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8735.0,,
2014-12-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,21319.0,15703.0,
2014-12-01,VICTRON ENERGY INC,US,Energy & Commodities,Energy,45431,Fuel Dealers - DO NOT USE,45,454,4543,39845.0,2966.0,2966.0
2014-12-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,21319.0,2542.0,2542.0
2014-12-01,WEST VERNON ENERGY CORP,US,Not Assigned,Not Assigned,45431,Fuel Dealers - DO NOT USE,45,454,4543,39845.0,2966.0,2966.0
2014-12-01,WESTERN SADDLERY & SPORTING GOODS INC,US,Not Assigned,Not Assigned,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,7066.0,,
2014-12-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,57059.0,51141.0,
2014-12-01,WILSHIRE 5TH INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,40445.0,,
2014-12-01,ZUCKER'S GIFTS INC,US,Cons Retail & Health,Consumer Durables & Apparel,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,9815.0,,
2014-11-01,1-800-FLOWERS.COM INC,US,Not Assigned,Not Assigned,45311,Florists - DO NOT USE,45,453,4531,9834.0,,
2014-11-01,1G4B LLC,US,Cons Retail & Health,Consumer Durables & Apparel,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,9834.0,,
2014-11-01,333 CROSSWAYS REALTY LLC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,24950.0,20813.0,20813.0
2014-11-01,49TH BROADWAY LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,801 PARKRIDGE LLC,US,Not Assigned,Not Assigned,45411,Electronic Shopping and Mail-Order Houses - DO NOT USE,45,454,4541,39811.0,32645.0,
2014-11-01,ADORAMA INC,US,Cons Retail & Health,Retailing & Services,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,8840.0,,
2014-11-01,AMERICAN FASHION ACCESSORIES INC,US,Not Assigned,Not Assigned,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,9834.0,,
2014-11-01,B&R SALVAGE OF NEW YORK INC,US,Not Assigned,Not Assigned,45331,Used Merchandise Stores - DO NOT USE,45,453,4533,9834.0,,
2014-11-01,BARNELL REALTY,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8582.0,,
2014-11-01,BERWIN INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,8582.0,,
2014-11-01,BEST SILVER INC,US,Not Assigned,Not Assigned,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,21379.0,15735.0,
2014-11-01,BROTHERS MAIL ORDER INDUSTRIES INC,US,Not Assigned,Not Assigned,45411,Electronic Shopping and Mail-Order Houses - DO NOT USE,45,454,4541,39811.0,32645.0,
2014-11-01,CELINE INC,US,Cons Retail & Health,Consumer Durables & Apparel,44832,Luggage and Leather Goods Stores - DO NOT USE,44,448,4483,21379.0,2564.0,
2014-11-01,CHIPOTLE MEXICAN GRILL INC,US,Not Assigned,Not Assigned,44529,Other Specialty Food Retailers,44,445,4452,56756.0,,
2014-11-01,COCO 1215 REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8582.0,,
2014-11-01,CRAVINGS COMPS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44314,Electronics and Appliance Stores - DO NOT USE,44,443,4431,8840.0,,
2014-11-01,DINE BRANDS GLOBAL INC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,DOJO 17 LLC,US,Cons Retail & Health,Consumer Durables & Apparel,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,7147.0,,
2014-11-01,E-BOGU.COM INC,US,Cons Retail & Health,Consumer Durables & Apparel,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,7147.0,,
2014-11-01,EAGLE COMMERCIAL REAL ESTATE LLC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8582.0,,
2014-11-01,EAGLE FLOORING SOLUTIONS INC,US,Not Assigned,Not Assigned,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8582.0,,
2014-11-01,FARMACY BEAUTY LLC,US,Cons Retail & Health,Retailing & Services,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,24950.0,20813.0,
2014-11-01,FCR STATEN ISLAND LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,8582.0,,
2014-11-01,FCR WOODBRIDGE LLC,US,Cons Retail & Health,Retailing & Services,44211,Furniture Stores - DO NOT USE,44,442,4421,8582.0,,
2014-11-01,FENDI NORTH AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,21379.0,15735.0,
2014-11-01,FIKES WHOLESALE INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,43630.0,,
2014-11-01,FLOWER TECH CENTER INC,US,Cons Retail & Health,Retailing & Services,45311,Florists - DO NOT USE,45,453,4531,9834.0,,
2014-11-01,FRESH INC,US,Cons Retail & Health,Consumer Durables & Apparel,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,24950.0,20813.0,
2014-11-01,FURNITURE CONCEPTS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,44211,Furniture Stores - DO NOT USE,44,442,4421,8582.0,,
2014-11-01,G INVESTORS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,43630.0,,
2014-11-01,GATEPIZZA LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,GREENLAWN ROYALTY INDUSTRIES CORP,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,56756.0,50964.0,
2014-11-01,H MART INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,56756.0,50964.0,
2014-11-01,HEPHAISTOS BUILDING SUPPLIES INC,US,Not Assigned,Not Assigned,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,26619.0,22902.0,
2014-11-01,HERBALIFE INTERNATIONAL INC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39811.0,3283.0,
2014-11-01,HERBALIFE NUTRITION LTD,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39811.0,3283.0,
2014-11-01,HLF FINANCING SARL,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39811.0,3283.0,
2014-11-01,HLF FINANCING SARL LLC,US,Cons Retail & Health,Retailing & Services,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39811.0,3283.0,
2014-11-01,HOUK GALLERY INC,US,Not Assigned,Not Assigned,45392,Art Dealers - DO NOT USE,45,453,4539,9834.0,,
2014-11-01,HUVEPHARMA INC,US,Cons Retail & Health,Health Care Equipment & Services,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,24950.0,20813.0,20813.0
2014-11-01,J&S KIDSWEAR INC,US,Cons Retail & Health,Retailing & Services,44813,Children's and Infants' Clothing Stores - DO NOT USE,44,448,4481,21379.0,15735.0,
2014-11-01,JACOB MILLER REALTY LLC,US,Not Assigned,Not Assigned,45112,Hobby Toy and Game Stores - DO NOT USE,45,451,4511,7147.0,,
2014-11-01,JAMARI CALIFORNIA INC,US,Cons Retail & Health,Consumer Durables & Apparel,44819,Other Clothing Stores - DO NOT USE,44,448,4481,21379.0,15735.0,
2014-11-01,JEROME ALEXANDER CONSULTING CORP,US,Not Assigned,Not Assigned,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,24950.0,20813.0,
2014-11-01,KING KULLEN GROCERY COMPANY INC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,56756.0,50964.0,
2014-11-01,LA FABRICA LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,56756.0,50964.0,
2014-11-01,MARY KAY INC,US,Cons Retail & Health,Household & Personal Products,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,44,446,4461,24950.0,20813.0,
2014-11-01,MEXICO FOODS LLC,US,Not Assigned,Not Assigned,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,56756.0,50964.0,
2014-11-01,MICHAEL KORS (USA) INC,US,Not Assigned,Not Assigned,44812,Women's Clothing Stores - DO NOT USE,44,448,4481,21379.0,15735.0,3480.0
2014-11-01,MIDLAND OIL GROUP LLC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,43630.0,,
2014-11-01,NATHANS FAMOUS OPERATING CORP,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,NEW DEAL LLC,US,Not Assigned,Not Assigned,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,9834.0,,
2014-11-01,NOGENT-SUR-OISE LLC,US,Not Assigned,Not Assigned,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,NORTH 43RD LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,NU SKIN ENTERPRISES INC,US,Cons Retail & Health,Household & Personal Products,45439,Other Direct Selling Establishments - DO NOT USE,45,454,4543,39811.0,3283.0,
2014-11-01,ORIENTAL LUMBER INC,US,Transp & Indust,Building Products & Related,44419,Other Building Material Dealers - DO NOT USE,44,444,4441,26619.0,22902.0,
2014-11-01,PETCARERX INC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,24950.0,20813.0,20813.0
2014-11-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,8582.0,,
2014-11-01,REGO ENTERPRISES LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,49736.0,,
2014-11-01,S J FUEL CO INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,39811.0,3283.0,3283.0
2014-11-01,SAN DIEGO INVESTMENT HOLDINGS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,43630.0,,
2014-11-01,SJ ENERGY PARTNERS INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,39811.0,3283.0,3283.0
2014-11-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,21379.0,15735.0,
2014-11-01,TELEFLORA LLC,US,Cons Retail & Health,Food Beverage & Tobacco,45311,Florists - DO NOT USE,45,453,4531,9834.0,,
2014-11-01,TIME OUT MARKET (CHICAGO) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,49736.0,,
2014-11-01,TIME OUT MARKET (MIAMI) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,49736.0,,
2014-11-01,TIME OUT MARKET (NEW YORK) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,49736.0,,
2014-11-01,UNITED PACIFIC INDUSTRIES INC,US,Not Assigned,Not Assigned,44131,Automotive Parts and Accessories Stores - DO NOT USE,44,441,4413,87707.0,7595.0,
2014-11-01,USPETRO INC,US,Cons Retail & Health,Retailing & Services,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,43630.0,,
2014-11-01,VALLETTI REALTY LLC,US,Transp & Indust,Capital Goods,44221,Floor Covering Stores - DO NOT USE,44,442,4422,8582.0,,
2014-11-01,VICTORIAS SECRET INTERNATIONAL CORP,US,Cons Retail & Health,Retailing & Services,44815,Clothing Accessories Stores - DO NOT USE,44,448,4481,21379.0,15735.0,
2014-11-01,VICTRON ENERGY INC,US,Energy & Commodities,Energy,45431,Fuel Dealers - DO NOT USE,45,454,4543,39811.0,3283.0,3283.0
2014-11-01,WATCHES OF SWITZERLAND LLC,US,Cons Retail & Health,Retailing & Services,44831,Jewelry Stores - DO NOT USE,44,448,4483,21379.0,2564.0,2564.0
2014-11-01,WEST VERNON ENERGY CORP,US,Not Assigned,Not Assigned,45431,Fuel Dealers - DO NOT USE,45,454,4543,39811.0,3283.0,3283.0
2014-11-01,WESTERN SADDLERY & SPORTING GOODS INC,US,Not Assigned,Not Assigned,45111,Sporting Goods Stores - DO NOT USE,45,451,4511,7147.0,,
2014-11-01,WESTSIDE SUPERMARKET OF HUNTINGTON LTD,US,Cons Retail & Health,Retailing & Services,44511,Supermarkets and Other Grocery Retailers (except Convenience,44,445,4451,56756.0,50964.0,
2014-11-01,WILSHIRE 5TH INC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,43630.0,,
2014-11-01,ZUCKER'S GIFTS INC,US,Cons Retail & Health,Consumer Durables & Apparel,45399,All Other Miscellaneous Store Retailers - DO NOT USE,45,453,4539,9834.0,,
2014-10-01,1-800-FLOWERS.COM INC,US,Not Assigned,Not Assigned,45311,Florists - DO NOT USE,45,453,4531,9895.0,,
