year,state_code,state_name,measure_id,measure_short_desc,measure_desc,total_population,value
2017,SD,South Dakota,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,221844,10.728852707307839
2017,SD,South Dakota,STROKE,Stroke,Stroke among adults aged >=18 Years,221844,2.691897008708822
2017,TN,Tennessee,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1836343,19.39095430428847
2017,TN,Tennessee,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1836343,25.904963887465463
2017,TN,Tennessee,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1836343,13.509031210400234
2017,TN,Tennessee,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1836343,37.586273316041726
2017,TN,Tennessee,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1836343,64.56350436710353
2017,TN,Tennessee,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1836343,6.275364950883359
2017,TN,Tennessee,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1836343,10.613309060453302
2017,TN,Tennessee,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1836343,6.610516390456467
2017,TN,Tennessee,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1836343,72.65166556574671
2017,TN,Tennessee,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1836343,80.76846520502977
2017,TN,Tennessee,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1836343,8.404294513606661
2017,TN,Tennessee,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1836343,22.527311183150427
2017,TN,Tennessee,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1836343,12.765619876025339
2017,TN,Tennessee,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1836343,31.283715678389058
2017,TN,Tennessee,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1836343,3.416845600195606
2017,TN,Tennessee,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1836343,31.61572309748233
2017,TN,Tennessee,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1836343,14.954793412777462
2017,TN,Tennessee,OBESITY,Obesity,Obesity among adults aged >=18 Years,1836343,35.01727052081228
2017,TN,Tennessee,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1836343,14.468450066245794
2017,TN,Tennessee,STROKE,Stroke,Stroke among adults aged >=18 Years,1836343,3.911625333611422
2017,TX,Texas,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,12325490,27.419939604835182
2017,TX,Texas,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,12325490,20.857392338965834
2017,TX,Texas,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,12325490,17.65913043619361
2017,TX,Texas,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,12325490,33.05970939897724
2017,TX,Texas,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,12325490,58.69429486373361
2017,TX,Texas,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,12325490,5.7354055538562765
2017,TX,Texas,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,12325490,8.372159906015906
2017,TX,Texas,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,12325490,6.05211239472021
2017,TX,Texas,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,12325490,67.29266612524127
2017,TX,Texas,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,12325490,79.7653820334932
2017,TX,Texas,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,12325490,5.697524025414
2017,TX,Texas,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,12325490,16.506433431855445
2017,TX,Texas,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,12325490,12.670777518784243
2017,TX,Texas,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,12325490,31.454068844321807
2017,TX,Texas,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,12325490,3.235815671425639
2017,TX,Texas,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,12325490,32.07429890414093
2017,TX,Texas,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,12325490,13.294577424508072
2017,TX,Texas,OBESITY,Obesity,Obesity among adults aged >=18 Years,12325490,34.11709329203139
2017,TX,Texas,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,12325490,13.077958271841526
2017,TX,Texas,STROKE,Stroke,Stroke among adults aged >=18 Years,12325490,3.2294118773371285
2017,US,US,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,103020808,17.084882795716375
2017,US,US,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,103020808,21.733120247901766
2017,US,US,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,103020808,17.700602614182564
2017,US,US,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,103020808,30.951405039455718
2017,US,US,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,103020808,57.185820130628365
2017,US,US,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,103020808,5.938163972660746
2017,US,US,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,103020808,9.495194754248093
2017,US,US,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,103020808,5.739156846838165
2017,US,US,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,103020808,69.19713900321962
2017,US,US,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,103020808,79.88065339673904
2017,US,US,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,103020808,6.218123462009733
2017,US,US,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,103020808,17.332640837955765
2017,US,US,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,103020808,10.955879133660067
2017,US,US,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,103020808,29.496340856693728
2017,US,US,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,103020808,3.1580776506819865
2017,US,US,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,103020808,27.25540719987364
2017,US,US,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,103020808,13.415563760672505
2017,US,US,OBESITY,Obesity,Obesity among adults aged >=18 Years,103020808,30.105791606682022
2017,US,US,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,103020808,12.797362738603253
2017,US,US,STROKE,Stroke,Stroke among adults aged >=18 Years,103020808,3.2254302897721403
2017,UT,Utah,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,930942,17.009132684957816
2017,UT,Utah,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,930942,20.849017661680318
2017,UT,Utah,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,930942,11.474980611036994
2017,UT,Utah,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,930942,26.460601304914803
2017,UT,Utah,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,930942,51.13138562875023
2017,UT,Utah,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,930942,6.287605779951919
2017,UT,Utah,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,930942,9.213069450083893
2017,UT,Utah,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,930942,5.230629405483907
2017,UT,Utah,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,930942,61.04328529596903
2017,UT,Utah,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,930942,72.1349248395711
2017,UT,Utah,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,930942,4.880638536020505
2017,UT,Utah,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,930942,10.89876576628834
2017,UT,Utah,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,930942,8.671778478143644
2017,UT,Utah,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,930942,27.578954327981762
2017,UT,Utah,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,930942,2.97058162592299
2017,UT,Utah,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,930942,23.977530071690826
2017,UT,Utah,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,930942,12.542944565826872
2017,UT,Utah,OBESITY,Obesity,Obesity among adults aged >=18 Years,930942,28.129617956865193
2017,UT,Utah,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,930942,11.896936758680992
2017,UT,Utah,STROKE,Stroke,Stroke among adults aged >=18 Years,930942,2.7685160837087595
2017,VA,Virginia,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,1918061,14.746654772710565
2017,VA,Virginia,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,1918061,24.452490353539332
2017,VA,Virginia,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,1918061,17.523560668821272
2017,VA,Virginia,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,1918061,33.10873037927365
2017,VA,Virginia,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,1918061,60.97162092342214
2017,VA,Virginia,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,1918061,6.21903922763666
2017,VA,Virginia,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,1918061,9.965980487586162
2017,VA,Virginia,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,1918061,5.569074132678784
2017,VA,Virginia,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,1918061,73.53797027310394
2017,VA,Virginia,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,1918061,80.10185333000358
2017,VA,Virginia,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,1918061,6.613533094098676
2017,VA,Virginia,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,1918061,19.15352082128775
2017,VA,Virginia,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,1918061,11.322795468965793
2017,VA,Virginia,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,1918061,29.94152042088338
2017,VA,Virginia,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,1918061,3.034692275167474
2017,VA,Virginia,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,1918061,27.399459245561008
2017,VA,Virginia,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,1918061,13.066697878743168
2017,VA,Virginia,OBESITY,Obesity,Obesity among adults aged >=18 Years,1918061,33.839959417349085
2017,VA,Virginia,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,1918061,11.997976863092466
2017,VA,Virginia,STROKE,Stroke,Stroke among adults aged >=18 Years,1918061,3.2806126082538563
2017,VT,Vermont,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,42417,9.7
2017,VT,Vermont,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,42417,23.1
2017,VT,Vermont,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,42417,17.8
2017,VT,Vermont,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,42417,26.5
2017,VT,Vermont,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,42417,52.6
2017,VT,Vermont,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,42417,6.5
2017,VT,Vermont,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,42417,10.9
2017,VT,Vermont,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,42417,5.8
2017,VT,Vermont,CHECKUP,Annual Checkup,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,42417,64.4
2017,VT,Vermont,CHOLSCREEN,Cholesterol Screening,Cholesterol screening among adults aged >=18 Years,42417,75.7
2017,VT,Vermont,COPD,COPD,Chronic obstructive pulmonary disease among adults aged >=18 Years,42417,6.1
2017,VT,Vermont,CSMOKING,Current Smoking,Current smoking among adults aged >=18 Years,42417,16.1
2017,VT,Vermont,DIABETES,Diabetes,Diagnosed diabetes among adults aged >=18 Years,42417,7.7
2017,VT,Vermont,HIGHCHOL,High Cholesterol,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,42417,25.2
2017,VT,Vermont,KIDNEY,Chronic Kidney Disease,Chronic kidney disease among adults aged >=18 Years,42417,2.8
2017,VT,Vermont,LPA,Physical Inactivity,No leisure-time physical activity among adults aged >=18 Years,42417,20.4
2017,VT,Vermont,MHLTH,Mental Health,Mental health not good for >=14 days among adults aged >=18 Years,42417,13.700000000000001
2017,VT,Vermont,OBESITY,Obesity,Obesity among adults aged >=18 Years,42417,27.2
2017,VT,Vermont,PHLTH,Physical Health,Physical health not good for >=14 days among adults aged >=18 Years,42417,11.4
2017,VT,Vermont,STROKE,Stroke,Stroke among adults aged >=18 Years,42417,2.8
2017,WA,Washington,ACCESS2,Health Insurance,Current lack of health insurance among adults aged 18–64 Years,2081594,10.8213194792068
2017,WA,Washington,ARTHRITIS,Arthritis,Arthritis among adults aged >=18 Years,2081594,21.956460289566554
2017,WA,Washington,BINGE,Binge Drinking,Binge drinking among adults aged >=18 Years,2081594,16.820020330573588
2017,WA,Washington,BPHIGH,High Blood Pressure,High blood pressure among adults aged >=18 Years,2081594,27.017928087801945
2017,WA,Washington,BPMED,Taking BP Medication,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,2081594,50.047293180130225
2017,WA,Washington,CANCER,Cancer (except skin),Cancer (excluding skin cancer) among adults aged >=18 Years,2081594,6.3623296858080876
2017,WA,Washington,CASTHMA,Current Asthma,Current asthma among adults aged >=18 Years,2081594,9.99150136866267
2017,WA,Washington,CHD,Coronary Heart Disease,Coronary heart disease among adults aged >=18 Years,2081594,5.065763688788496
