first_date_of_quarter,client_name,country_code,industry_name_level_1,industry_name_level_2,industry_code,industry_name,NAICS 2 Digit,NAICS 3 Digit,NAICS 4 Digit,gdp_naics_2,gdp_naics_3,gdp_naics_4
2015-07-01,OUR BEST LIFE MANAGEMENT LLC,US,Cons Retail & Health,Health Care Equipment & Services,54161,Management Consulting Services,54,541,5416,831.7,831.7,
2015-07-01,OVEN ARTISANS INC,US,Cons Retail & Health,Retailing & Services,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,42,424,4249,1145.4,,
2015-07-01,P RUSSO LLC,US,Not Assigned,Not Assigned,42449,Other Grocery and Related Products Merchant Wholesalers,42,424,4244,1145.4,,
2015-07-01,PARAMOUNT BEAUTY DISTRIBUTING ASSOCIATES INC,US,Cons Retail & Health,Household & Personal Products,42385,Service Establishment Equipment and Supplies Merchant Wholes,42,423,4238,1145.4,,
2015-07-01,PAREXEL INTERNATIONAL LLC,US,Cons Retail & Health,Health Care Equipment & Services,54172,Research and Development in the Social Sciences and Humaniti,54,541,5417,831.7,831.7,
2015-07-01,PARKWAY PLAZA ENTERPRISES,US,Not Assigned,Not Assigned,53119,Lessors of Other Real Estate Property,53,531,5311,437.3,437.3,
2015-07-01,PEARL STREET DENTAL MANAGEMENT LLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,PEDIATRIC OPHTHALMIC CARE PC,US,Cons Retail & Health,Health Care Equipment & Services,62111,Offices of Physicians,62,621,6211,651.0,651.0,
2015-07-01,PENUMBRA INC,US,Not Assigned,Not Assigned,33911,Medical Equipment and Supplies Manufacturing,33,339,3391,81.2,81.2,
2015-07-01,PERDUE AGRIBUSINESS GRAIN LLC,US,Not Assigned,Not Assigned,42451,Grain and Field Bean Merchant Wholesalers,42,424,4245,1145.4,,
2015-07-01,PERDUE FARMS INC,US,Not Assigned,Not Assigned,31161,Animal Slaughtering and Processing,31,311,3116,962.7,265.1,
2015-07-01,PERRONE LEATHER LLC,US,Not Assigned,Not Assigned,31611,Leather and Hide Tanning and Finishing,31,316,3161,962.7,,
2015-07-01,PETCARERX INC,US,Not Assigned,Not Assigned,44611,Pharmacies and Drug Stores - DO NOT USE,44,446,4461,194.7,,
2015-07-01,PETER THOMAS ROTH LABS LLC,US,Cons Retail & Health,Retailing & Services,32562,Toilet Preparation Manufacturing,32,325,3256,80.3,336.5,
2015-07-01,PETERS WHOLESALE MEAT CORP,US,Not Assigned,Not Assigned,42447,Meat and Meat Product Merchant Wholesalers,42,424,4244,1145.4,,
2015-07-01,PFIZER HCP CORP,US,Cons Retail & Health,Health Care Equipment & Services,32541,Pharmaceutical and Medicine Manufacturing,32,325,3254,80.3,336.5,
2015-07-01,PFIZER INC,US,Cons Retail & Health,Health Care Equipment & Services,32541,Pharmaceutical and Medicine Manufacturing,32,325,3254,80.3,336.5,
2015-07-01,PHIBRO ANIMAL HEALTH CORP,US,Cons Retail & Health,Health Care Equipment & Services,32541,Pharmaceutical and Medicine Manufacturing,32,325,3254,80.3,336.5,
2015-07-01,PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,US,Cons Retail & Health,Health Care Equipment & Services,33451,Navigational Measuring Electromedical and Control Instrument,33,334,3345,81.2,267.3,
2015-07-01,PHILIPS NORTH AMERICA LLC,US,Cons Retail & Health,Health Care Equipment & Services,42362,Household Appliances Electric Housewares and Consumer Electr,42,423,4236,1145.4,,
2015-07-01,PHILIPS ULTRASOUND INC,US,Cons Retail & Health,Health Care Equipment & Services,33451,Navigational Measuring Electromedical and Control Instrument,33,334,3345,81.2,267.3,
2015-07-01,PHYSICIANS FOR WOMENS HEALTH LLC,US,Cons Retail & Health,Health Care Equipment & Services,62111,Offices of Physicians,62,621,6211,651.0,651.0,
2015-07-01,PHYSICIANS SURGERY CENTERS LLC,US,Cons Retail & Health,Health Care Equipment & Services,62149,Other Outpatient Care Centers,62,621,6214,651.0,651.0,
2015-07-01,PHYSIO-CONTROL INC,US,Cons Retail & Health,Health Care Equipment & Services,33451,Navigational Measuring Electromedical and Control Instrument,33,334,3345,81.2,267.3,
2015-07-01,PLANO TEXAS DENTAL PLLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,PLEXUS MANAGEMENT GROUP LLC,US,Transp & Indust,Professional Services,56111,Office Administrative Services,56,561,5611,543.7,495.7,
2015-07-01,PLEXUS TECHNOLOGY GROUP LLC,US,Transp & Indust,Professional Services,56111,Office Administrative Services,56,561,5611,543.7,495.7,
2015-07-01,POET GRAIN LLC,US,Power Chemicals Metals & Mining,Chemicals,42451,Grain and Field Bean Merchant Wholesalers,42,424,4245,1145.4,,
2015-07-01,POOL COVER CORP,US,Not Assigned,Not Assigned,32619,Other Plastics Product Manufacturing,32,326,3261,80.3,80.3,
2015-07-01,PRECISION SIGNS.COM INC,US,Not Assigned,Not Assigned,33995,Sign Manufacturing,33,339,3399,81.2,81.2,
2015-07-01,PREMIER K ENTERPRISES CORP,US,Cons Retail & Health,Retailing & Services,53119,Lessors of Other Real Estate Property,53,531,5311,437.3,437.3,
2015-07-01,PREMIUM FOODS USA INC,US,Not Assigned,Not Assigned,42441,General Line Grocery Merchant Wholesalers,42,424,4244,1145.4,,
2015-07-01,PROLONG PHARMACEUTICALS LLC,US,Cons Retail & Health,Health Care Equipment & Services,32541,Pharmaceutical and Medicine Manufacturing,32,325,3254,80.3,336.5,
2015-07-01,PROMOTIONAL SOLUTIONS INC,US,Not Assigned,Not Assigned,54189,Other Services Related to Advertising,54,541,5418,831.7,831.7,
2015-07-01,R CRUZ ABARO DDS INC,US,Transp & Indust,Professional Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,RAYMOURS FURNITURE CO INC,US,Not Assigned,Not Assigned,44211,Furniture Stores - DO NOT USE,44,442,4421,194.7,,
2015-07-01,REGO ENTERPRISES LLC,US,Cons Retail & Health,Retailing & Services,72251,Restaurants and Other Eating Places,72,722,7225,559.6,400.0,
2015-07-01,RENU CONTRACTING & RESTORATION INC,US,Transp & Indust,Capital Goods,23622,Commercial and Institutional Building Construction,23,236,2362,703.4,,
2015-07-01,RESMED CORP,US,Cons Retail & Health,Health Care Equipment & Services,33911,Medical Equipment and Supplies Manufacturing,33,339,3391,81.2,81.2,
2015-07-01,RESMED INC,US,Cons Retail & Health,Health Care Equipment & Services,33911,Medical Equipment and Supplies Manufacturing,33,339,3391,81.2,81.2,
2015-07-01,RESOURCE ANESTHESIOLOGY ASSOCIATES OF IL PC,US,Cons Retail & Health,Health Care Equipment & Services,62111,Offices of Physicians,62,621,6211,651.0,651.0,
2015-07-01,RESOURCE ANESTHESIOLOGY ASSOCIATES PC,US,Cons Retail & Health,Health Care Equipment & Services,62111,Offices of Physicians,62,621,6211,651.0,651.0,
2015-07-01,RESOURZNET SOLUTIONS INC,US,Not Assigned,Not Assigned,54151,Computer Systems Design and Related Services,54,541,5415,831.7,831.7,287.3
2015-07-01,RESPIRONICS INC,US,Cons Retail & Health,Health Care Equipment & Services,33511,Electric Lamp Bulb and Part Manufacturing - DO NOT USE,33,335,3351,81.2,65.0,
2015-07-01,RICH HOLDINGS INC,US,Not Assigned,Not Assigned,31181,Bread and Bakery Product Manufacturing,31,311,3118,962.7,265.1,
2015-07-01,RJTB GROUP LLC,US,Cons Retail & Health,Household & Personal Products,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,42,423,4239,1145.4,,
2015-07-01,RJTB INITIATIVES INC,US,Cons Retail & Health,Household & Personal Products,42399,Other Miscellaneous Durable Goods Merchant Wholesalers,42,423,4239,1145.4,,
2015-07-01,RLS (USA) INC,US,Cons Retail & Health,Retailing & Services,32518,Other Basic Inorganic Chemical Manufacturing,32,325,3251,80.3,336.5,
2015-07-01,ROBBY JENNINGS DENTISTRY PLLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,ROC OPCO LLC,US,Not Assigned,Not Assigned,32562,Toilet Preparation Manufacturing,32,325,3256,80.3,336.5,
2015-07-01,ROCS ENTERPRISES LLC,US,Tech Media Telecom,Media & Entertainment,56192,Convention and Trade Show Organizers,56,561,5619,543.7,495.7,
2015-07-01,ROLL & HILL LLC,US,Cons Retail & Health,Retailing & Services,33512,Lighting Fixture Manufacturing - DO NOT USE,33,335,3351,81.2,65.0,
2015-07-01,RONALD ABARO DDS INC,US,Transp & Indust,Professional Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,RONALD C ABARO DENTAL CORP,US,Transp & Indust,Professional Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,RONALD CRUZ ABARO DDS INC,US,Transp & Indust,Professional Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,ROOFTOP DIGITAL LLC,US,Not Assigned,Not Assigned,56142,Telephone Call Centers,56,561,5614,543.7,495.7,
2015-07-01,ROSE REALTY HOLDINGS INC,US,Not Assigned,Not Assigned,53139,Other Activities Related to Real Estate,53,531,5313,437.3,437.3,
2015-07-01,RUGS AMERICA CORPORATION,US,Cons Retail & Health,Consumer Durables & Apparel,31411,Carpet and Rug Mills,31,314,3141,962.7,,
2015-07-01,RYAN LONDRY & DAVID MODLIN II DDS PLLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,S J FUEL CO INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,545.7,,
2015-07-01,SABRA DIPPING CO LLC,US,Cons Retail & Health,Food Beverage & Tobacco,31194,Seasoning and Dressing Manufacturing,31,311,3119,962.7,265.1,
2015-07-01,SAGE M HUMPHRIES DDS MS INC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,SAMSONITE LLC,US,Cons Retail & Health,Consumer Durables & Apparel,31699,Other Leather and Allied Product Manufacturing,31,316,3169,962.7,,
2015-07-01,SAN ANTONIO AMBULATORY SURGICAL CENTER INCORPORATED,US,Cons Retail & Health,Health Care Equipment & Services,62149,Other Outpatient Care Centers,62,621,6214,651.0,651.0,
2015-07-01,SAN DIEGO INVESTMENT HOLDINGS LLC,US,Not Assigned,Not Assigned,44711,Gasoline Stations with Convenience Stores - DO NOT USE,44,447,4471,194.7,,
2015-07-01,SANDRIDGE PARTNERS LP,US,Cons Retail & Health,Food Beverage & Tobacco,11133,Noncitrus Fruit and Tree Nut Farming,11,111,1113,35.8,,
2015-07-01,SC JOHNSON & SON INC,US,Cons Retail & Health,Household & Personal Products,32561,Soap and Cleaning Compound Manufacturing,32,325,3256,80.3,336.5,
2015-07-01,SCHREIBER FOODS INC,US,Cons Retail & Health,Food Beverage & Tobacco,31151,Dairy Product (except Frozen) Manufacturing,31,311,3115,962.7,265.1,
2015-07-01,SCOTT RAVEN FARMING CO INC,US,Cons Retail & Health,Food Beverage & Tobacco,11133,Noncitrus Fruit and Tree Nut Farming,11,111,1113,35.8,,
2015-07-01,SEAGEN INC,US,Cons Retail & Health,Health Care Equipment & Services,32541,Pharmaceutical and Medicine Manufacturing,32,325,3254,80.3,336.5,
2015-07-01,SELECT DENTAL MANAGEMENT LLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,SEPHORA USA INC,US,Cons Retail & Health,Consumer Durables & Apparel,51225,Record Production and Distribution,51,512,5122,918.2,88.3,
2015-07-01,SHAKE-N-GO FASHION INC,US,Not Assigned,Not Assigned,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,42,424,4249,1145.4,,
2015-07-01,SHEMESH INC,US,Not Assigned,Not Assigned,53139,Other Activities Related to Real Estate,53,531,5313,437.3,437.3,
2015-07-01,SIMPLY GOOD FOODS USA INC,US,Cons Retail & Health,Food Beverage & Tobacco,31199,All Other Food Manufacturing,31,311,3119,962.7,265.1,
2015-07-01,SJ ENERGY PARTNERS INC,US,Cons Retail & Health,Retailing & Services,45431,Fuel Dealers - DO NOT USE,45,454,4543,545.7,,
2015-07-01,SLEEP NUMBER CORP,US,Cons Retail & Health,Consumer Durables & Apparel,33791,Mattress Manufacturing,33,337,3379,81.2,29.8,
2015-07-01,SMILEDIRECTCLUB INC,US,Not Assigned,Not Assigned,33911,Medical Equipment and Supplies Manufacturing,33,339,3391,81.2,81.2,
2015-07-01,SMOKEAT225 LLC,US,Real Estate,Commercial Real Estate,53121,Offices of Real Estate Agents and Brokers,53,531,5312,437.3,437.3,
2015-07-01,SOIL MOFFETT PLACE LLC,US,Transp & Indust,Paper Forest Products & Packaging,53119,Lessors of Other Real Estate Property,53,531,5311,437.3,437.3,
2015-07-01,SOL & SELENE INC,US,Not Assigned,Not Assigned,31699,Other Leather and Allied Product Manufacturing,31,316,3169,962.7,,
2015-07-01,SOLANA FAMILY LEGACY TRUST,US,Transp & Indust,Capital Goods,52592,Trusts Estates and Agency Accounts,52,525,5259,573.1,16.1,
2015-07-01,SOLO DTC BRANDS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,33992,Sporting and Athletic Goods Manufacturing,33,339,3399,81.2,81.2,
2015-07-01,SOUTHEAST DENTAL PARTNERS LLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,SPANISH LAKE FARMS INCORPORATED,US,Not Assigned,Not Assigned,11199,All Other Crop Farming,11,111,1119,35.8,,
2015-07-01,SPEARMINT VENTURES LLC,US,Cons Retail & Health,Retailing & Services,44819,Other Clothing Stores - DO NOT USE,44,448,4481,194.7,,
2015-07-01,SPECIALTY SURGICAL CENTER OF ARCADIA LP,US,Cons Retail & Health,Health Care Equipment & Services,62149,Other Outpatient Care Centers,62,621,6214,651.0,651.0,
2015-07-01,SPECTRA MEDICAL DEVICES INC,US,Not Assigned,Not Assigned,42345,Medical Dental and Hospital Equipment and Supplies Merchant,42,423,4234,1145.4,,
2015-07-01,SPECTRA MEDICAL DEVICES LLC,US,Cons Retail & Health,Health Care Equipment & Services,42345,Medical Dental and Hospital Equipment and Supplies Merchant,42,423,4234,1145.4,,
2015-07-01,SPORTDESIGN INC,US,Not Assigned,Not Assigned,33992,Sporting and Athletic Goods Manufacturing,33,339,3399,81.2,81.2,
2015-07-01,SPRE-I LLC,US,Cons Retail & Health,Retailing & Services,53139,Other Activities Related to Real Estate,53,531,5313,437.3,437.3,
2015-07-01,SROUR PROPERTY LLC,US,Banks/BrokerDealers,Finance Companies - Direct,55111,Management of Companies and Enterprises,55,551,5511,347.7,,
2015-07-01,STANLEY BLACK & DECKER INC,US,Cons Retail & Health,Consumer Durables & Apparel,33221,Cutlery and Handtool Manufacturing,33,332,3322,81.2,147.3,
2015-07-01,STAR SNACKS CO LLC,US,Cons Retail & Health,Food Beverage & Tobacco,31191,Snack Food Manufacturing,31,311,3119,962.7,265.1,
2015-07-01,STARKEY LABORATORIES INC,US,Not Assigned,Not Assigned,33451,Navigational Measuring Electromedical and Control Instrument,33,334,3345,81.2,267.3,
2015-07-01,STARKIST CO,US,Power Chemicals Metals & Mining,Chemicals,31171,Seafood Product Preparation and Packaging,31,311,3117,962.7,265.1,
2015-07-01,STATE NARROW FABRICS INC,US,Not Assigned,Not Assigned,31331,Textile and Fabric Finishing Mills,31,313,3133,962.7,17.9,
2015-07-01,STEP TWO HOLDINGS LLC,US,Not Assigned,Not Assigned,42394,Jewelry Watch Precious Stone and Precious Metal Merchant Who,42,423,4239,1145.4,,
2015-07-01,STEVEN MADDEN LTD,US,Cons Retail & Health,Consumer Durables & Apparel,42434,Footwear Merchant Wholesalers,42,424,4243,1145.4,,
2015-07-01,STILA STYLES LLC,US,Not Assigned,Not Assigned,32562,Toilet Preparation Manufacturing,32,325,3256,80.3,336.5,
2015-07-01,STONE CREEK DENTAL PLLC,US,Cons Retail & Health,Health Care Equipment & Services,62121,Offices of Dentists,62,621,6212,651.0,651.0,
2015-07-01,STRUXTUR INC,US,Not Assigned,Not Assigned,42331,Lumber Plywood Millwork and Wood Panel Merchant Wholesalers,42,423,4233,1145.4,,
2015-07-01,SU INTERNATIONAL GROUP INC,US,Real Estate,Commercial Real Estate,32599,All Other Chemical Product and Preparation Manufacturing,32,325,3259,80.3,336.5,
2015-07-01,SULLENBERGER INC,US,Not Assigned,Not Assigned,55111,Management of Companies and Enterprises,55,551,5511,347.7,,
2015-07-01,SUNRISE INSTALLATION INC,US,Transp & Indust,Capital Goods,23622,Commercial and Institutional Building Construction,23,236,2362,703.4,,
2015-07-01,SUNWAY HOLDINGS LLC,US,Cons Retail & Health,Consumer Durables & Apparel,53139,Other Activities Related to Real Estate,53,531,5313,437.3,437.3,
2015-07-01,SUPERNUS PHARMACEUTICALS INC,US,Not Assigned,Not Assigned,32541,Pharmaceutical and Medicine Manufacturing,32,325,3254,80.3,336.5,
2015-07-01,SYNEOS HEALTH INC,US,Cons Retail & Health,Health Care Equipment & Services,54171,Research and Development in the Physical Engineering and Lif,54,541,5417,831.7,831.7,
2015-07-01,SYNUTRA PURE LTD,US,Not Assigned,Not Assigned,31151,Dairy Product (except Frozen) Manufacturing,31,311,3115,962.7,265.1,
2015-07-01,TAKUK LLC,US,Not Assigned,Not Assigned,31524,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin,31,315,3152,962.7,9.8,
2015-07-01,TAPESTRY INC,US,Cons Retail & Health,Consumer Durables & Apparel,31699,Other Leather and Allied Product Manufacturing,31,316,3169,962.7,,
2015-07-01,TAYJON LLC,US,Not Assigned,Not Assigned,54189,Other Services Related to Advertising,54,541,5418,831.7,831.7,
2015-07-01,TAYLOR FRESH FOODS INC,US,Not Assigned,Not Assigned,42448,Fresh Fruit and Vegetable Merchant Wholesalers,42,424,4244,1145.4,,
2015-07-01,TDL CAPITAL LLC,US,Not Assigned,Not Assigned,42344,Other Commercial Equipment Merchant Wholesalers,42,423,4234,1145.4,,
2015-07-01,TEAM INTERNATIONAL GROUP OF AMERICA INC,US,Cons Retail & Health,Consumer Durables & Apparel,42362,Household Appliances Electric Housewares and Consumer Electr,42,423,4236,1145.4,,
2015-07-01,TEKWELD SOLUTIONS INC,US,Not Assigned,Not Assigned,54189,Other Services Related to Advertising,54,541,5418,831.7,831.7,
2015-07-01,TELEFLEX INC,US,Transp & Indust,Capital Goods,33911,Medical Equipment and Supplies Manufacturing,33,339,3391,81.2,81.2,
2015-07-01,TELEFLORA LLC,US,Cons Retail & Health,Food Beverage & Tobacco,45311,Florists - DO NOT USE,45,453,4531,545.7,,
2015-07-01,TERRACYCLE INC,US,Not Assigned,Not Assigned,56299,All Other Waste Management Services,56,562,5629,543.7,48.0,
2015-07-01,THE AMBRIOLA CO INC,US,Cons Retail & Health,Retailing & Services,42443,Dairy Product (except Dried or Canned) Merchant Wholesalers,42,424,4244,1145.4,,
2015-07-01,THE ANDERSONS INC,US,Not Assigned,Not Assigned,42451,Grain and Field Bean Merchant Wholesalers,42,424,4245,1145.4,,
2015-07-01,THE COCA-COLA CO,US,Cons Retail & Health,Food Beverage & Tobacco,31211,Soft Drink and Ice Manufacturing,31,312,3121,962.7,,
2015-07-01,THE COCA-COLA TRADING CO LLC,US,Cons Retail & Health,Food Beverage & Tobacco,42449,Other Grocery and Related Products Merchant Wholesalers,42,424,4244,1145.4,,
2015-07-01,THE COOPER COMPANIES INC,US,Cons Retail & Health,Health Care Equipment & Services,33911,Medical Equipment and Supplies Manufacturing,33,339,3391,81.2,81.2,
2015-07-01,THE PROCTER & GAMBLE CO,US,Cons Retail & Health,Household & Personal Products,32561,Soap and Cleaning Compound Manufacturing,32,325,3256,80.3,336.5,
2015-07-01,THE PROCTER & GAMBLE US BUSINESS SERVICES CO,US,Cons Retail & Health,Household & Personal Products,54191,Marketing Research and Public Opinion Polling,54,541,5419,831.7,831.7,831.7
2015-07-01,THE SCOULAR COMPANY,US,Not Assigned,Not Assigned,42451,Grain and Field Bean Merchant Wholesalers,42,424,4245,1145.4,,
2015-07-01,THE WONDERFUL COMPANY LLC,US,Cons Retail & Health,Food Beverage & Tobacco,11511,Support Activities for Crop Production,11,115,1151,35.8,,
2015-07-01,TIAN'S INTERNATIONAL INC,US,Not Assigned,Not Assigned,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,42,424,4249,1145.4,,
2015-07-01,TIME OUT MARKET (CHICAGO) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,559.6,400.0,
2015-07-01,TIME OUT MARKET (MIAMI) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,559.6,400.0,
2015-07-01,TIME OUT MARKET (NEW YORK) LLC,US,Cons Retail & Health,Retailing & Services,72231,Food Service Contractors,72,722,7223,559.6,400.0,
2015-07-01,TINA FREY DESIGNS LLC,US,Not Assigned,Not Assigned,32619,Other Plastics Product Manufacturing,32,326,3261,80.3,80.3,
2015-07-01,TOWER 2012 LLC,US,Cons Retail & Health,Consumer Durables & Apparel,53112,Lessors of Nonresidential Buildings (except Miniwarehouses),53,531,5311,437.3,437.3,
