item_code,area_code,year,month,CPI,item_name,region_name
SS20053,0000,2016,02,180.172,Distilled spirits away from home,US
SS20052,0000,2016,02,178.979,Wine away from home,US
SS20051,0000,2016,02,165.338,"Beer, ale, and other malt beverages away from home",US
SS20022,0000,2016,02,188.008,"Distilled spirits, excluding whiskey, at home",US
SS20021,0000,2016,02,208.627,Whiskey at home,US
SS18064,0000,2016,02,123.220,Prepared salads,US
SS1804B,0000,2016,02,274.838,Other condiments,US
SS18043,0000,2016,02,136.567,Sauces and gravies,US
SS18042,0000,2016,02,140.731,"Olives, pickles, relishes",US
SS18041,0000,2016,02,153.313,Salt and other seasonings and spices,US
SS17032,0000,2016,02,198.380,Instant coffee,US
SS17031,0000,2016,02,211.208,Roasted coffee,US
SS16014,0000,2016,02,158.663,Peanut butter,US
SS16011,0000,2016,02,297.327,Margarine,US
SS14022,0000,2016,02,206.812,"Dried beans, peas, and lentils",US
SS14021,0000,2016,02,171.347,Canned vegetables,US
SS14011,0000,2016,02,200.631,Frozen vegetables,US
SS13031,0000,2016,02,158.433,Canned fruits,US
SS11031,0000,2016,02,447.066,"Oranges, including tangerines",US
SS10011,0000,2016,02,237.277,Butter,US
SS09021,0000,2016,02,146.201,Fresh milk other than whole,US
SS09011,0000,2016,02,204.434,Fresh whole milk,US
SS07021,0000,2016,02,297.850,Frozen fish and seafood,US
SS07011,0000,2016,02,200.474,Shelf stable fish and seafood,US
SS06021,0000,2016,02,217.023,Fresh and frozen chicken parts,US
SS06011,0000,2016,02,251.408,Fresh whole chicken,US
SS0501A,0000,2016,02,148.878,Lunchmeats,US
SS05015,0000,2016,02,174.458,Lamb and mutton,US
SS05014,0000,2016,02,327.502,Lamb and organ meats,US
SS05011,0000,2016,02,237.704,Frankfurters,US
SS04031,0000,2016,02,223.048,"Ham, excluding canned",US
SS04012,0000,2016,02,143.988,Breakfast sausage and related products,US
SS04011,0000,2016,02,275.945,Bacon and related products,US
SS0206B,0000,2016,02,268.844,"Frozen and refrigerated bakery products, pies, tarts, turnovers",US
SS0206A,0000,2016,02,306.050,"Crackers, bread, and cracker products",US
SS02063,0000,2016,02,295.277,"Fresh sweetrolls, coffeecakes, doughnuts",US
SS02042,0000,2016,02,268.799,Cookies,US
SS02041,0000,2016,02,298.258,Fresh cakes and cupcakes,US
SS02021,0000,2016,02,348.012,Bread other than white,US
SS02011,0000,2016,02,324.373,White bread,US
SS01031,0000,2016,02,164.573,Rice,US
SETG03,0000,2016,02,307.733,Intracity transportation,US
SETG02,0000,2016,02,153.901,Other intercity transportation,US
SETG01,0000,2016,02,283.520,Airline fares,US
SETG,0000,2016,02,264.528,Public transportation,US
SETF03,0000,2016,02,196.883,Parking and other fees,US
SETF01,0000,2016,02,172.211,State motor vehicle registration and license fees,US
SETF,0000,2016,02,181.515,Motor vehicle fees,US
SETE,0000,2016,02,477.297,Motor vehicle insurance,US
SETD03,0000,2016,02,169.709,Motor vehicle repair,US
SETD02,0000,2016,02,245.028,Motor vehicle maintenance and servicing,US
SETD01,0000,2016,02,284.643,Motor vehicle body work,US
SETD,0000,2016,02,273.072,Motor vehicle maintenance and repair,US
SETC02,0000,2016,02,166.550,Vehicle accessories other than tires,US
SETC01,0000,2016,02,126.880,Tires,US
SETC,0000,2016,02,144.617,Motor vehicle parts and equipment,US
SETB02,0000,2016,02,145.485,Other motor fuels,US
SETB01,0000,2016,02,154.564,Gasoline (all types),US
SETB,0000,2016,02,155.361,Motor fuel,US
SETA04,0000,2016,02,123.451,Car and truck rental,US
SETA03,0000,2016,02,85.224,Leased cars and trucks,US
SETA02,0000,2016,02,144.024,Used cars and trucks,US
SETA01,0000,2016,02,148.268,New vehicles,US
SETA,0000,2016,02,100.656,New and used motor vehicles,US
SERG02,0000,2016,02,102.714,Recreational books,US
SERG01,0000,2016,02,165.047,Newspapers and magazines,US
SERG,0000,2016,02,243.645,Recreational reading materials,US
SERF03,0000,2016,02,293.409,Fees for lessons or instructions,US
SERF02,0000,2016,02,362.063,Admissions,US
SERF01,0000,2016,02,130.481,"Club membership for shopping clubs, fraternal, or other organizations, or participant sports fees",US
SERF,0000,2016,02,158.450,Other recreation services,US
SERE03,0000,2016,02,100.652,Music instruments and accessories,US
SERE02,0000,2016,02,95.280,"Sewing machines, fabric and supplies",US
SERE01,0000,2016,02,42.564,Toys,US
SERE,0000,2016,02,45.387,Other recreational goods,US
SERD02,0000,2016,02,125.054,Photographers and photo processing,US
SERD01,0000,2016,02,52.720,Photographic equipment and supplies,US
SERD,0000,2016,02,74.535,Photography,US
SERC02,0000,2016,02,84.601,Sports equipment,US
SERC01,0000,2016,02,145.798,Sports vehicles including bicycles,US
SERC,0000,2016,02,113.059,Sporting goods,US
SERB02,0000,2016,02,231.271,Pet services including veterinary,US
SERB01,0000,2016,02,197.839,Pets and pet products,US
SERB,0000,2016,02,168.657,"Pets, pet products and services",US
SERAS,0000,2016,02,115.583,Video and audio services,US
SERAC,0000,2016,02,57.955,Video and audio products,US
SERA06,0000,2016,02,88.326,Recorded music and music subscriptions,US
SERA05,0000,2016,02,35.570,Audio equipment,US
SERA04,0000,2016,02,73.106,"Video discs and other media, including rental of video",US
SERA03,0000,2016,02,10.220,Other video equipment,US
SERA02,0000,2016,02,431.667,Cable and satellite television service,US
SERA01,0000,2016,02,3.023,Televisions,US
SERA,0000,2016,02,100.504,Video and audio,US
SEMG,0000,2016,02,99.912,Medical equipment and supplies,US
SEMF02,0000,2016,02,96.478,Nonprescription drugs,US
SEMF01,0000,2016,02,493.075,Prescription drugs,US
SEMF,0000,2016,02,118.155,Medicinal drugs,US
SEME,0000,2016,02,129.393,Health insurance,US
SEMD03,0000,2016,02,120.450,Care of invalids and elderly at home,US
SEMD02,0000,2016,02,211.326,Nursing homes and adult day services,US
SEMD01,0000,2016,02,301.007,Hospital services,US
SEMD,0000,2016,02,789.162,Hospital and related services,US
SEMC04,0000,2016,02,228.858,Services by other medical professionals,US
SEMC03,0000,2016,02,185.749,Eyeglasses and eye care,US
SEMC02,0000,2016,02,463.342,Dental services,US
SEMC01,0000,2016,02,372.091,Physicians' services,US
SEMC,0000,2016,02,367.441,Professional services,US
SEHP04,0000,2016,02,224.699,Repair of household items,US
SEHP03,0000,2016,02,151.980,"Moving, storage, freight expense",US
SEHP01,0000,2016,02,156.721,Domestic services,US
SEHP,0000,2016,02,170.059,Household operations,US
SEHN03,0000,2016,02,118.453,Miscellaneous household products,US
SEHN02,0000,2016,02,169.915,Household paper products,US
SEHN01,0000,2016,02,119.622,Household cleaning products,US
SEHN,0000,2016,02,187.151,Housekeeping supplies,US
SEHM02,0000,2016,02,86.674,Outdoor equipment and supplies,US
SEHM01,0000,2016,02,98.763,"Tools, hardware and supplies",US
SEHM,0000,2016,02,90.613,"Tools, hardware, outdoor equipment and supplies",US
SEHL04,0000,2016,02,88.131,Nonelectric cookware and tableware,US
SEHL03,0000,2016,02,55.115,Dishes and flatware,US
SEHL02,0000,2016,02,133.498,Indoor plants and flowers,US
SEHL01,0000,2016,02,45.851,"Clocks, lamps, and decorator items",US
SEHL,0000,2016,02,58.421,Other household equipment and furnishings,US
SEHK02,0000,2016,02,67.899,Other appliances,US
SEHK01,0000,2016,02,85.008,Major appliances,US
SEHK,0000,2016,02,78.431,Appliances,US
SEHJ03,0000,2016,02,72.237,Other furniture,US
SEHJ02,0000,2016,02,86.459,"Living room, kitchen, and dining room furniture",US
SEHJ01,0000,2016,02,129.366,Bedroom furniture,US
SEHJ,0000,2016,02,113.291,Furniture and bedding,US
SEHH03,0000,2016,02,48.318,Other linens,US
SEHH02,0000,2016,02,69.113,Window coverings,US
SEHH01,0000,2016,02,108.645,Floor coverings,US
SEHH,0000,2016,02,61.099,Window and floor coverings and other linens,US
SEHG02,0000,2016,02,438.296,Garbage and trash collection,US
SEHG01,0000,2016,02,506.031,Water and sewerage maintenance,US
SEHG,0000,2016,02,219.036,Water and sewer and trash collection services,US
SEHF02,0000,2016,02,155.981,Utility (piped) gas service,US
SEHF01,0000,2016,02,202.528,Electricity,US
SEHF,0000,2016,02,191.532,Energy services,US
SEHE02,0000,2016,02,303.380,"Propane, kerosene, and firewood",US
SEHE01,0000,2016,02,189.373,Fuel oil,US
SEHE,0000,2016,02,217.978,Fuel oil and other fuels,US
SEHD,0000,2016,02,148.254,Tenants' and household insurance,US
SEHC01,0000,2016,02,291.463,Owners' equivalent rent of primary residence,US
SEHC,0000,2016,02,291.505,Owners' equivalent rent of residences,US
SEHB02,0000,2016,02,319.064,Other lodging away from home including hotels and motels,US
SEHB01,0000,2016,02,517.869,"Housing at school, excluding board",US
SEHB,0000,2016,02,155.218,Lodging away from home,US
SEHA,0000,2016,02,292.777,Rent of primary residence,US
SEGE,0000,2016,02,80.233,Miscellaneous personal goods,US
SEGD05,0000,2016,02,319.849,Financial services,US
SEGD04,0000,2016,02,183.712,Apparel services other than laundry and dry cleaning,US
SEGD03,0000,2016,02,158.868,Laundry and dry cleaning services,US
SEGD02,0000,2016,02,317.399,Funeral expenses,US
SEGD01,0000,2016,02,326.680,Legal services,US
SEGD,0000,2016,02,404.395,Miscellaneous personal services,US
SEGC01,0000,2016,02,153.216,Haircuts and other personal care services,US
SEGC,0000,2016,02,251.107,Personal care services,US
SEGB02,0000,2016,02,188.763,"Cosmetics, perfume, bath, nail preparations and implements",US
SEGB01,0000,2016,02,103.876,"Hair, dental, shaving, and miscellaneous personal care products",US
SEGB,0000,2016,02,163.692,Personal care products,US
SEGA02,0000,2016,02,249.173,Tobacco products other than cigarettes,US
SEGA01,0000,2016,02,388.399,Cigarettes,US
SEGA,0000,2016,02,951.247,Tobacco and smoking products,US
SEFX,0000,2016,02,333.724,Alcoholic beverages away from home,US
SEFW03,0000,2016,02,170.713,Wine at home,US
SEFW02,0000,2016,02,194.822,Distilled spirits at home,US
SEFW01,0000,2016,02,217.942,"Beer, ale, and other malt beverages at home",US
SEFW,0000,2016,02,199.908,Alcoholic beverages at home,US
SEFV05,0000,2016,02,182.354,Other food away from home,US
SEFV04,0000,2016,02,148.042,Food from vending machines and mobile vendors,US
SEFV03,0000,2016,02,168.370,Food at employee sites and schools,US
SEFV02,0000,2016,02,166.170,Limited service meals and snacks,US
SEFV01,0000,2016,02,161.625,Full service meals and snacks,US
SEFV,0000,2016,02,260.319,Food away from home,US
SEFT06,0000,2016,02,131.004,Other miscellaneous foods,US
SEFT05,0000,2016,02,156.375,Baby food,US
SEFT04,0000,2016,02,238.586,"Spices, seasonings, condiments, sauces",US
SEFT03,0000,2016,02,251.217,Snacks,US
SEFT02,0000,2016,02,170.562,Frozen and freeze dried prepared foods,US
SEFT01,0000,2016,02,235.157,Soups,US
SEFT,0000,2016,02,223.481,Other foods,US
SEFS03,0000,2016,02,158.640,Other fats and oils including peanut butter,US
SEFS02,0000,2016,02,131.871,Salad dressing,US
SEFS01,0000,2016,02,203.131,Butter and margarine,US
SEFS,0000,2016,02,228.557,Fats and oils,US
SEFR03,0000,2016,02,153.604,Other sweets,US
SEFR02,0000,2016,02,144.378,Candy and chewing gum,US
SEFR01,0000,2016,02,191.141,Sugar and sugar substitutes,US
SEFR,0000,2016,02,215.325,Sugar and sweets,US
SEFP02,0000,2016,02,130.235,Other beverage materials including tea,US
SEFP01,0000,2016,02,201.597,Coffee,US
SEFP,0000,2016,02,119.779,Beverage materials including coffee and tea,US
SEFN03,0000,2016,02,118.893,Nonfrozen noncarbonated juices and drinks,US
SEFN02,0000,2016,02,178.568,Frozen noncarbonated juices and drinks,US
SEFN01,0000,2016,02,162.842,Carbonated drinks,US
SEFN,0000,2016,02,130.143,Juices and nonalcoholic drinks,US
SEFM03,0000,2016,02,165.291,Other processed fruits and vegetables including dried,US
SEFM02,0000,2016,02,146.990,Frozen fruits and vegetables,US
SEFM01,0000,2016,02,163.151,Canned fruits and vegetables,US
SEFM,0000,2016,02,158.787,Processed fruits and vegetables,US
SEFL04,0000,2016,02,347.320,Other fresh vegetables,US
SEFL03,0000,2016,02,373.566,Tomatoes,US
SEFL02,0000,2016,02,317.709,Lettuce,US
SEFL01,0000,2016,02,330.060,Potatoes,US
SEFL,0000,2016,02,342.424,Fresh vegetables,US
SEFK04,0000,2016,02,134.942,Other fresh fruits,US
SEFK03,0000,2016,02,217.252,Citrus fruits,US
SEFK02,0000,2016,02,198.712,Bananas,US
SEFK01,0000,2016,02,351.675,Apples,US
SEFK,0000,2016,02,369.011,Fresh fruits,US
SEFJ04,0000,2016,02,146.846,Other dairy and related products,US
SEFJ03,0000,2016,02,222.532,Ice cream and related products,US
SEFJ02,0000,2016,02,231.437,Cheese and related products,US
SEFJ01,0000,2016,02,142.243,Milk,US
SEFJ,0000,2016,02,219.732,Dairy and related products,US
SEFH,0000,2016,02,274.583,Eggs,US
SEFG02,0000,2016,02,142.021,Processed fish and seafood,US
SEFG01,0000,2016,02,169.137,Fresh fish and seafood,US
SEFG,0000,2016,02,277.929,Fish and seafood,US
SEFF02,0000,2016,02,156.343,Other uncooked poultry including turkey,US
SEFF01,0000,2016,02,147.673,Chicken,US
SEFF,0000,2016,02,231.414,Poultry,US
SEFE,0000,2016,02,230.604,Other meats,US
SEFD04,0000,2016,02,128.632,"Other pork including roasts, steaks, and ribs",US
SEFD03,0000,2016,02,188.200,Pork chops,US
SEFD02,0000,2016,02,200.865,Ham,US
SEFD01,0000,2016,02,152.801,"Bacon, breakfast sausage, and related products",US
SEFD,0000,2016,02,208.406,Pork,US
SEFC04,0000,2016,02,232.843,Uncooked other beef and veal,US
SEFC03,0000,2016,02,204.827,Uncooked beef steaks,US
SEFC02,0000,2016,02,226.865,Uncooked beef roasts,US
SEFC01,0000,2016,02,273.730,Uncooked ground beef,US
SEFC,0000,2016,02,304.702,Beef and veal,US
SEFB04,0000,2016,02,266.267,Other bakery products,US
SEFB03,0000,2016,02,281.606,"Cakes, cupcakes, and cookies",US
SEFB02,0000,2016,02,176.677,"Fresh biscuits, rolls, muffins",US
SEFB01,0000,2016,02,179.573,Bread,US
SEFB,0000,2016,02,297.931,Bakery products,US
SEFA03,0000,2016,02,241.972,"Rice, pasta, cornmeal",US
SEFA02,0000,2016,02,229.452,Breakfast cereal,US
SEFA01,0000,2016,02,244.830,Flour and prepared flour mixes,US
SEFA,0000,2016,02,233.850,Cereals and cereal products,US
SEEEC,0000,2016,02,61.239,Information technology commodities,US
SEEE04,0000,2016,02,21.679,"Telephone hardware, calculators, and other consumer information items",US
SEEE03,0000,2016,02,77.799,Internet services and electronic information providers,US
SEEE02,0000,2016,02,35.883,Computer software and accessories,US
SEEE01,0000,2016,02,45.249,"Computers, peripherals, and smart home assistants",US
SEEE,0000,2016,02,7.898,"Information technology, hardware and services",US
SEED04,0000,2016,02,115.143,Residential telephone services,US
SEED03,0000,2016,02,55.267,Wireless telephone services,US
SEED,0000,2016,02,99.758,Telephone services,US
SEEC02,0000,2016,02,278.888,Delivery services,US
SEEC01,0000,2016,02,280.656,Postage,US
SEEC,0000,2016,02,178.117,Postage and delivery services,US
SEEB04,0000,2016,02,236.395,Technical and business school tuition and fees,US
SEEB03,0000,2016,02,280.216,Day care and preschool,US
SEEB02,0000,2016,02,766.528,Elementary and high school tuition and fees,US
SEEB01,0000,2016,02,799.623,College tuition and fees,US
SEEB,0000,2016,02,701.138,"Tuition, other school fees, and childcare",US
SEEA,0000,2016,02,660.050,Educational books and supplies,US
SEAG02,0000,2016,02,175.793,Jewelry,US
SEAG01,0000,2016,02,134.767,Watches,US
SEAG,0000,2016,02,171.490,Jewelry and watches,US
SEAF,0000,2016,02,118.835,Infants' and toddlers' apparel,US
SEAE03,0000,2016,02,127.174,Women's footwear,US
SEAE02,0000,2016,02,150.621,Boys' and girls' footwear,US
SEAE01,0000,2016,02,141.491,Men's footwear,US
SEAE,0000,2016,02,137.087,Footwear,US
SEAD,0000,2016,02,96.554,Girls' apparel,US
SEAC04,0000,2016,02,105.361,"Women's underwear, nightwear, swimwear and accessories",US
SEAC03,0000,2016,02,79.208,Women's suits and separates,US
SEAC02,0000,2016,02,116.180,Women's dresses,US
SEAC01,0000,2016,02,110.999,Women's outerwear,US
SEAC,0000,2016,02,112.200,Women's apparel,US
SEAB,0000,2016,02,101.740,Boys' apparel,US
SEAA04,0000,2016,02,126.601,Men's pants and shorts,US
SEAA03,0000,2016,02,78.271,Men's shirts and sweaters,US
SEAA02,0000,2016,02,156.772,"Men's underwear, nightwear, swimwear and accessories",US
SEAA01,0000,2016,02,107.756,"Men's suits, sport coats, and outerwear",US
SEAA,0000,2016,02,123.665,Men's apparel,US
SATCLTB,0000,2016,02,106.334,Transportation commodities less motor fuel,US
SAT1,0000,2016,02,181.626,Private transportation,US
SAT,0000,2016,02,187.345,Transportation,US
SASLE,0000,2016,02,306.932,Services less energy services,US
SASL5,0000,2016,02,281.727,Services less medical care services,US
SASL2RS,0000,2016,02,319.366,Services less rent of shelter,US
SAS4,0000,2016,02,295.533,Transportation services,US
SAS367,0000,2016,02,344.061,Other services,US
SAS2RS,0000,2016,02,296.275,Rent of shelter,US
SAS24,0000,2016,02,213.032,Utilities and public transportation,US
SAS,0000,2016,02,296.351,Services,US
SARS,0000,2016,02,113.809,Recreation services,US
SARC,0000,2016,02,87.110,Recreation commodities,US
SAR,0000,2016,02,116.631,Recreation,US
SANL13,0000,2016,02,211.883,Nondurables less food and apparel,US
SANL113,0000,2016,02,210.056,"Nondurables less food, beverages, and apparel",US
SANL11,0000,2016,02,175.116,Nondurables less food and beverages,US
SANL1,0000,2016,02,179.008,Nondurables less food,US
SAN1D,0000,2016,02,250.853,Domestically produced farm food,US
SAN,0000,2016,02,210.749,Nondurables,US
SAM2,0000,2016,02,489.432,Medical care services,US
SAM1,0000,2016,02,361.435,Medical care commodities,US
SAM,0000,2016,02,458.295,Medical care,US
SAH31,0000,2016,02,92.781,Household furnishings and supplies,US
SAH3,0000,2016,02,122.482,Household furnishings and operations,US
SAH21,0000,2016,02,186.518,Household energy,US
SAH2,0000,2016,02,224.063,Fuels and utilities,US
