client_name,item_name,quarter,consumer_spend
PFIZER HCP CORP,Health care,2017-01-01,2104448
PFIZER HCP CORP,Health care,2016-10-01,2090583
PFIZER HCP CORP,Health care,2016-07-01,2065059
PFIZER HCP CORP,Health care,2016-04-01,2075982
PFIZER HCP CORP,Health care,2016-01-01,2048196
PFIZER HCP CORP,Health care,2015-10-01,2016752
PFIZER HCP CORP,Health care,2015-07-01,2013136
PFIZER HCP CORP,Health care,2015-04-01,1982644
PFIZER HCP CORP,Health care,2015-01-01,1965737
PFIZER HCP CORP,Health care,2014-10-01,1945195
PFIZER HCP CORP,Health care,2014-07-01,1908554
PFIZER HCP CORP,Health care,2014-04-01,1875662
PFIZER HCP CORP,Health care,2014-01-01,1841599
PFIZER HCP CORP,Health care,2013-10-01,1851889
PFIZER HCP CORP,Health care,2013-07-01,1833087
PFIZER HCP CORP,Health care,2013-04-01,1828625
PFIZER HCP CORP,Health care,2013-01-01,1816841
PFIZER HCP CORP,Health care,2012-10-01,1826446
PFIZER HCP CORP,Health care,2012-07-01,1817785
PFIZER HCP CORP,Health care,2012-04-01,1817570
PFIZER HCP CORP,Health care,2012-01-01,1823373
PFIZER HCP CORP,Health care,2011-10-01,1798527
PFIZER HCP CORP,Health care,2011-07-01,1781910
PFIZER HCP CORP,Health care,2011-04-01,1787790
PFIZER HCP CORP,Health care,2011-01-01,1786551
PFIZER HCP CORP,Health care,2010-10-01,1780286
PFIZER HCP CORP,Health care,2010-07-01,1777561
PFIZER HCP CORP,Health care,2010-04-01,1752153
PFIZER HCP CORP,Health care,2010-01-01,1736761
PFIZER INC,Health care,2022-01-01,2252896
PFIZER INC,Health care,2021-10-01,2240191
PFIZER INC,Health care,2021-07-01,2219848
PFIZER INC,Health care,2021-04-01,2193641
PFIZER INC,Health care,2021-01-01,2140696
PFIZER INC,Health care,2020-10-01,2164395
PFIZER INC,Health care,2020-07-01,2094537
PFIZER INC,Health care,2020-04-01,1782625
PFIZER INC,Health care,2020-01-01,2165668
PFIZER INC,Health care,2019-10-01,2263304
PFIZER INC,Health care,2019-07-01,2247533
PFIZER INC,Health care,2019-04-01,2238978
PFIZER INC,Health care,2019-01-01,2211498
PFIZER INC,Health care,2018-10-01,2180602
PFIZER INC,Health care,2018-07-01,2189326
PFIZER INC,Health care,2018-04-01,2160313
PFIZER INC,Health care,2018-01-01,2148573
PFIZER INC,Health care,2017-10-01,2134615
PFIZER INC,Health care,2017-07-01,2123084
PFIZER INC,Health care,2017-04-01,2097873
PFIZER INC,Health care,2017-01-01,2104448
PFIZER INC,Health care,2016-10-01,2090583
PFIZER INC,Health care,2016-07-01,2065059
PFIZER INC,Health care,2016-04-01,2075982
PFIZER INC,Health care,2016-01-01,2048196
PFIZER INC,Health care,2015-10-01,2016752
PFIZER INC,Health care,2015-07-01,2013136
PFIZER INC,Health care,2015-04-01,1982644
PFIZER INC,Health care,2015-01-01,1965737
PFIZER INC,Health care,2014-10-01,1945195
PFIZER INC,Health care,2014-07-01,1908554
PFIZER INC,Health care,2014-04-01,1875662
PFIZER INC,Health care,2014-01-01,1841599
PFIZER INC,Health care,2013-10-01,1851889
PFIZER INC,Health care,2013-07-01,1833087
PFIZER INC,Health care,2013-04-01,1828625
PFIZER INC,Health care,2013-01-01,1816841
PFIZER INC,Health care,2012-10-01,1826446
PFIZER INC,Health care,2012-07-01,1817785
PFIZER INC,Health care,2012-04-01,1817570
PFIZER INC,Health care,2012-01-01,1823373
PFIZER INC,Health care,2011-10-01,1798527
PFIZER INC,Health care,2011-07-01,1781910
PFIZER INC,Health care,2011-04-01,1787790
PFIZER INC,Health care,2011-01-01,1786551
PFIZER INC,Health care,2010-10-01,1780286
PFIZER INC,Health care,2010-07-01,1777561
PFIZER INC,Health care,2010-04-01,1752153
PFIZER INC,Health care,2010-01-01,1736761
PHIBRO ANIMAL HEALTH CORP,Health care,2022-01-01,2252896
PHIBRO ANIMAL HEALTH CORP,Health care,2021-10-01,2240191
PHIBRO ANIMAL HEALTH CORP,Health care,2021-07-01,2219848
PHIBRO ANIMAL HEALTH CORP,Health care,2021-04-01,2193641
PHIBRO ANIMAL HEALTH CORP,Health care,2021-01-01,2140696
PHIBRO ANIMAL HEALTH CORP,Health care,2020-10-01,2164395
PHIBRO ANIMAL HEALTH CORP,Health care,2020-07-01,2094537
PHIBRO ANIMAL HEALTH CORP,Health care,2020-04-01,1782625
PHIBRO ANIMAL HEALTH CORP,Health care,2020-01-01,2165668
PHIBRO ANIMAL HEALTH CORP,Health care,2019-10-01,2263304
PHIBRO ANIMAL HEALTH CORP,Health care,2019-07-01,2247533
PHIBRO ANIMAL HEALTH CORP,Health care,2019-04-01,2238978
PHIBRO ANIMAL HEALTH CORP,Health care,2019-01-01,2211498
PHIBRO ANIMAL HEALTH CORP,Health care,2018-10-01,2180602
PHIBRO ANIMAL HEALTH CORP,Health care,2018-07-01,2189326
PHIBRO ANIMAL HEALTH CORP,Health care,2018-04-01,2160313
PHIBRO ANIMAL HEALTH CORP,Health care,2018-01-01,2148573
PHIBRO ANIMAL HEALTH CORP,Health care,2017-10-01,2134615
PHIBRO ANIMAL HEALTH CORP,Health care,2017-07-01,2123084
PHIBRO ANIMAL HEALTH CORP,Health care,2017-04-01,2097873
PHIBRO ANIMAL HEALTH CORP,Health care,2017-01-01,2104448
PHIBRO ANIMAL HEALTH CORP,Health care,2016-10-01,2090583
PHIBRO ANIMAL HEALTH CORP,Health care,2016-07-01,2065059
PHIBRO ANIMAL HEALTH CORP,Health care,2016-04-01,2075982
PHIBRO ANIMAL HEALTH CORP,Health care,2016-01-01,2048196
PHIBRO ANIMAL HEALTH CORP,Health care,2015-10-01,2016752
PHIBRO ANIMAL HEALTH CORP,Health care,2015-07-01,2013136
PHIBRO ANIMAL HEALTH CORP,Health care,2015-04-01,1982644
PHIBRO ANIMAL HEALTH CORP,Health care,2015-01-01,1965737
PHIBRO ANIMAL HEALTH CORP,Health care,2014-10-01,1945195
PHIBRO ANIMAL HEALTH CORP,Health care,2014-07-01,1908554
PHIBRO ANIMAL HEALTH CORP,Health care,2014-04-01,1875662
PHIBRO ANIMAL HEALTH CORP,Health care,2014-01-01,1841599
PHIBRO ANIMAL HEALTH CORP,Health care,2013-10-01,1851889
PHIBRO ANIMAL HEALTH CORP,Health care,2013-07-01,1833087
PHIBRO ANIMAL HEALTH CORP,Health care,2013-04-01,1828625
PHIBRO ANIMAL HEALTH CORP,Health care,2013-01-01,1816841
PHIBRO ANIMAL HEALTH CORP,Health care,2012-10-01,1826446
PHIBRO ANIMAL HEALTH CORP,Health care,2012-07-01,1817785
PHIBRO ANIMAL HEALTH CORP,Health care,2012-04-01,1817570
PHIBRO ANIMAL HEALTH CORP,Health care,2012-01-01,1823373
PHIBRO ANIMAL HEALTH CORP,Health care,2011-10-01,1798527
PHIBRO ANIMAL HEALTH CORP,Health care,2011-07-01,1781910
PHIBRO ANIMAL HEALTH CORP,Health care,2011-04-01,1787790
PHIBRO ANIMAL HEALTH CORP,Health care,2011-01-01,1786551
PHIBRO ANIMAL HEALTH CORP,Health care,2010-10-01,1780286
PHIBRO ANIMAL HEALTH CORP,Health care,2010-07-01,1777561
PHIBRO ANIMAL HEALTH CORP,Health care,2010-04-01,1752153
PHIBRO ANIMAL HEALTH CORP,Health care,2010-01-01,1736761
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2022-01-01,2252896
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2021-10-01,2240191
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2021-07-01,2219848
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2021-04-01,2193641
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2021-01-01,2140696
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2020-10-01,2164395
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2020-07-01,2094537
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2020-04-01,1782625
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2020-01-01,2165668
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2019-10-01,2263304
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2019-07-01,2247533
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2019-04-01,2238978
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2019-01-01,2211498
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2018-10-01,2180602
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2018-07-01,2189326
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2018-04-01,2160313
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2018-01-01,2148573
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2017-10-01,2134615
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2017-07-01,2123084
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2017-04-01,2097873
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2017-01-01,2104448
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2016-10-01,2090583
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2016-07-01,2065059
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2016-04-01,2075982
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2016-01-01,2048196
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2015-10-01,2016752
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2015-07-01,2013136
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2015-04-01,1982644
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2015-01-01,1965737
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2014-10-01,1945195
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2014-07-01,1908554
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2014-04-01,1875662
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2014-01-01,1841599
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2013-10-01,1851889
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2013-07-01,1833087
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2013-04-01,1828625
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2013-01-01,1816841
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2012-10-01,1826446
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2012-07-01,1817785
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2012-04-01,1817570
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2012-01-01,1823373
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2011-10-01,1798527
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2011-07-01,1781910
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2011-04-01,1787790
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2011-01-01,1786551
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2010-10-01,1780286
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2010-07-01,1777561
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2010-04-01,1752153
PHILIPS MEDICAL SYSTEMS (CLEVELAND) INC,Health care,2010-01-01,1736761
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2022-01-01,491534
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2021-10-01,496396
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2021-07-01,502326
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2021-04-01,517105
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2021-01-01,516969
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2020-10-01,467405
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2020-07-01,474316
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2020-04-01,415279
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2020-01-01,420597
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2019-10-01,421774
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2019-07-01,417465
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2019-04-01,411801
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2019-01-01,401731
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2018-10-01,401207
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2018-07-01,404619
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2018-04-01,398825
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2018-01-01,392180
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2017-10-01,386098
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2017-07-01,371224
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2017-04-01,361631
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2017-01-01,356272
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2016-10-01,349920
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2016-07-01,346704
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2016-04-01,339412
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2016-01-01,334986
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2015-10-01,329066
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2015-07-01,322887
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2015-04-01,314187
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2015-01-01,307419
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2014-10-01,301992
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2014-07-01,296154
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2014-04-01,290625
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2014-01-01,277544
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2013-10-01,274941
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2013-07-01,272250
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2013-04-01,265761
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2013-01-01,262164
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2012-10-01,256334
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2012-07-01,252900
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2012-04-01,252007
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2012-01-01,254510
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2011-10-01,250455
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2011-07-01,246752
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2011-04-01,245957
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2011-01-01,244439
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2010-10-01,242083
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2010-07-01,238140
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2010-04-01,237251
PHILIPS NORTH AMERICA LLC,Furnishings and durable household equipment,2010-01-01,231683
PHILIPS ULTRASOUND INC,Health care,2022-01-01,2252896
PHILIPS ULTRASOUND INC,Health care,2021-10-01,2240191
PHILIPS ULTRASOUND INC,Health care,2021-07-01,2219848
PHILIPS ULTRASOUND INC,Health care,2021-04-01,2193641
PHILIPS ULTRASOUND INC,Health care,2021-01-01,2140696
PHILIPS ULTRASOUND INC,Health care,2020-10-01,2164395
PHILIPS ULTRASOUND INC,Health care,2020-07-01,2094537
PHILIPS ULTRASOUND INC,Health care,2020-04-01,1782625
PHILIPS ULTRASOUND INC,Health care,2020-01-01,2165668
PHILIPS ULTRASOUND INC,Health care,2019-10-01,2263304
PHILIPS ULTRASOUND INC,Health care,2019-07-01,2247533
PHILIPS ULTRASOUND INC,Health care,2019-04-01,2238978
PHILIPS ULTRASOUND INC,Health care,2019-01-01,2211498
PHILIPS ULTRASOUND INC,Health care,2018-10-01,2180602
PHILIPS ULTRASOUND INC,Health care,2018-07-01,2189326
PHILIPS ULTRASOUND INC,Health care,2018-04-01,2160313
PHILIPS ULTRASOUND INC,Health care,2018-01-01,2148573
PHILIPS ULTRASOUND INC,Health care,2017-10-01,2134615
PHILIPS ULTRASOUND INC,Health care,2017-07-01,2123084
PHILIPS ULTRASOUND INC,Health care,2017-04-01,2097873
PHILIPS ULTRASOUND INC,Health care,2017-01-01,2104448
PHILIPS ULTRASOUND INC,Health care,2016-10-01,2090583
PHILIPS ULTRASOUND INC,Health care,2016-07-01,2065059
PHILIPS ULTRASOUND INC,Health care,2016-04-01,2075982
PHILIPS ULTRASOUND INC,Health care,2016-01-01,2048196
PHILIPS ULTRASOUND INC,Health care,2015-10-01,2016752
PHILIPS ULTRASOUND INC,Health care,2015-07-01,2013136
PHILIPS ULTRASOUND INC,Health care,2015-04-01,1982644
PHILIPS ULTRASOUND INC,Health care,2015-01-01,1965737
PHILIPS ULTRASOUND INC,Health care,2014-10-01,1945195
PHILIPS ULTRASOUND INC,Health care,2014-07-01,1908554
PHILIPS ULTRASOUND INC,Health care,2014-04-01,1875662
PHILIPS ULTRASOUND INC,Health care,2014-01-01,1841599
PHILIPS ULTRASOUND INC,Health care,2013-10-01,1851889
PHILIPS ULTRASOUND INC,Health care,2013-07-01,1833087
PHILIPS ULTRASOUND INC,Health care,2013-04-01,1828625
PHILIPS ULTRASOUND INC,Health care,2013-01-01,1816841
PHILIPS ULTRASOUND INC,Health care,2012-10-01,1826446
PHILIPS ULTRASOUND INC,Health care,2012-07-01,1817785
PHILIPS ULTRASOUND INC,Health care,2012-04-01,1817570
PHILIPS ULTRASOUND INC,Health care,2012-01-01,1823373
PHILIPS ULTRASOUND INC,Health care,2011-10-01,1798527
PHILIPS ULTRASOUND INC,Health care,2011-07-01,1781910
PHILIPS ULTRASOUND INC,Health care,2011-04-01,1787790
PHILIPS ULTRASOUND INC,Health care,2011-01-01,1786551
PHILIPS ULTRASOUND INC,Health care,2010-10-01,1780286
PHILIPS ULTRASOUND INC,Health care,2010-07-01,1777561
PHILIPS ULTRASOUND INC,Health care,2010-04-01,1752153
PHILIPS ULTRASOUND INC,Health care,2010-01-01,1736761
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2022-01-01,2252896
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2021-10-01,2240191
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2021-07-01,2219848
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2021-04-01,2193641
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2021-01-01,2140696
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2020-10-01,2164395
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2020-07-01,2094537
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2020-04-01,1782625
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2020-01-01,2165668
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2019-10-01,2263304
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2019-07-01,2247533
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2019-04-01,2238978
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2019-01-01,2211498
PHYSICIANS FOR WOMENS HEALTH LLC,Health care,2018-10-01,2180602
