item_code,demographics_code,year,value,item_text,demographics_text
FISHSEA,LB01,2016,130,Fish and seafood,Quintiles of income before taxes
INCBEFTX,LB06,2016,74664,Income before taxes,Composition of consumer unit
INDIVRNT,LB01,2016,1751,"Interest, dividends, rent income, property income",Quintiles of income before taxes
READING,LB16,2016,118,Reading,Generation of reference person
MISC,LB06,2016,959,Miscellaneous expenditures,Composition of consumer unit
READING,LB17,2016,118,Reading,Housing tenure
INCBEFTX,LB18,2016,74664,Income before taxes,Type of area
ENTRTAIN,LB18,2016,2913,Entertainment,Type of area
FISHSEA,LB09,2016,130,Fish and seafood,Race of reference person
MISC,LB05,2016,959,Miscellaneous expenditures,Size of consumer unit
ANIMAL,LB14,2016,890,"Meats, poultry, fish, and eggs",Highest education level of any member
INCBEFTX,LB07,2016,74664,Income before taxes,Number of earners
PETSPLAY,LB17,2016,740,"Pets, toys, and playground equipment",Housing tenure
PETSPLAY,LB14,2016,740,"Pets, toys, and playground equipment",Highest education level of any member
FISHSEA,LB02,2016,130,Fish and seafood,Income before taxes
POULTRY,LB12,2015,172,Poultry,Occupation of reference person
PROCFRUT,LB07,2015,108,Processed fruits,Number of earners
POULTRY,LB07,2015,172,Poultry,Number of earners
500110,LB10,2015,1079,Vehicle insurance,Hispanic or Latino origin of reference person
VEHPURCH,LB04,2015,3997,Vehicle purchases (net outlay),Age of reference person
190904,LB17,2015,52,"Food prep. by consumer unit, out-of-town trips",Housing tenure
190904,LB04,2015,52,"Food prep. by consumer unit, out-of-town trips",Age of reference person
500110,LB07,2015,1079,Vehicle insurance,Number of earners
PETS,LB04,2015,528,Pets,Age of reference person
POULTRY,LB06,2015,172,Poultry,Composition of consumer unit
PROCFRUT,LB09,2015,108,Processed fruits,Race of reference person
POULTRY,LB14,2015,172,Poultry,Highest education level of any member
VEHPURCH,LB07,2015,3997,Vehicle purchases (net outlay),Number of earners
POULTRY,LB01,2015,172,Poultry,Quintiles of income before taxes
PROCFRUT,LB01,2015,108,Processed fruits,Quintiles of income before taxes
VEHPURCH,LB05,2015,3997,Vehicle purchases (net outlay),Size of consumer unit
ALCBEVG,LB06,2015,515,Alcoholic beverages,Composition of consumer unit
190904,LB09,2015,52,"Food prep. by consumer unit, out-of-town trips",Race of reference person
190904,LB12,2015,52,"Food prep. by consumer unit, out-of-town trips",Occupation of reference person
190904,LB14,2015,52,"Food prep. by consumer unit, out-of-town trips",Highest education level of any member
ANIMAL,LB02,2015,896,"Meats, poultry, fish, and eggs",Income before taxes
PROCFRUT,LB02,2015,108,Processed fruits,Income before taxes
APPAREL,LB17,2015,1846,Apparel and services,Housing tenure
POULTRY,LB18,2015,172,Poultry,Type of area
POULTRY,LB02,2015,172,Poultry,Income before taxes
EDUCATN,LB11,2015,1315,Education,Region of residence
EDUCATN,LB12,2015,1315,Education,Occupation of reference person
VEHPURCH,LB06,2015,3997,Vehicle purchases (net outlay),Composition of consumer unit
500110,LB11,2015,1079,Vehicle insurance,Region of residence
190904,LB11,2015,52,"Food prep. by consumer unit, out-of-town trips",Region of residence
VEHOTHXP,LB18,2015,2756,Other vehicle expenses,Type of area
PROCFRUT,LB05,2015,108,Processed fruits,Size of consumer unit
ANIMAL,LB01,2015,896,"Meats, poultry, fish, and eggs",Quintiles of income before taxes
VEHPURCH,LB01,2015,3997,Vehicle purchases (net outlay),Quintiles of income before taxes
PROCFRUT,LB04,2015,108,Processed fruits,Age of reference person
EDUCATN,LB10,2015,1315,Education,Hispanic or Latino origin of reference person
POULTRY,LB10,2015,172,Poultry,Hispanic or Latino origin of reference person
POULTRY,LB04,2015,172,Poultry,Age of reference person
POULTRY,LB17,2015,172,Poultry,Housing tenure
500110,LB09,2015,1079,Vehicle insurance,Race of reference person
190904,LB06,2015,52,"Food prep. by consumer unit, out-of-town trips",Composition of consumer unit
APPAREL,LB18,2015,1846,Apparel and services,Type of area
500110,LB06,2015,1079,Vehicle insurance,Composition of consumer unit
VEHPURCH,LB02,2015,3997,Vehicle purchases (net outlay),Income before taxes
190904,LB18,2015,52,"Food prep. by consumer unit, out-of-town trips",Type of area
500110,LB04,2015,1079,Vehicle insurance,Age of reference person
500110,LB01,2015,1079,Vehicle insurance,Quintiles of income before taxes
190904,LB10,2015,52,"Food prep. by consumer unit, out-of-town trips",Hispanic or Latino origin of reference person
190904,LB07,2015,52,"Food prep. by consumer unit, out-of-town trips",Number of earners
POULTRY,LB05,2015,172,Poultry,Size of consumer unit
190904,LB15,2015,52,"Food prep. by consumer unit, out-of-town trips",Deciles of income before taxes
POULTRY,LB11,2015,172,Poultry,Region of residence
POULTRY,LB09,2015,172,Poultry,Race of reference person
PROCFRUT,LB06,2015,108,Processed fruits,Composition of consumer unit
190904,LB05,2015,52,"Food prep. by consumer unit, out-of-town trips",Size of consumer unit
500110,LB05,2015,1079,Vehicle insurance,Size of consumer unit
POULTRY,LB15,2015,172,Poultry,Deciles of income before taxes
PETS,LB02,2015,528,Pets,Income before taxes
EDUCATN,LB09,2015,1315,Education,Race of reference person
500110,LB12,2015,1079,Vehicle insurance,Occupation of reference person
PETS,LB01,2015,528,Pets,Quintiles of income before taxes
500110,LB02,2015,1079,Vehicle insurance,Income before taxes
SWEETS,LB05,2015,155,Sugar and other sweets,Size of consumer unit
TOTALEXP,LB18,2015,55978,Total average annual expenditures,Type of area
PETS,LB11,2015,528,Pets,Region of residence
DRUGS,LB12,2015,425,Drugs: Prescription and nonprescription,Occupation of reference person
DRUGS,LB14,2015,425,Drugs: Prescription and nonprescription,Highest education level of any member
PETSPLAY,LB18,2015,653,"Pets, toys, and playground equipment",Type of area
TOBACCO,LB09,2015,349,Tobacco products and smoking supplies,Race of reference person
DRUGS,LB15,2015,425,Drugs: Prescription and nonprescription,Deciles of income before taxes
VEHRNTLC,LB09,2015,624,"Vehicle. rent., leas., licen., oth. charges",Race of reference person
PETSPLAY,LB17,2015,653,"Pets, toys, and playground equipment",Housing tenure
DRUGS,LB17,2015,425,Drugs: Prescription and nonprescription,Housing tenure
TOBACCO,LB07,2015,349,Tobacco products and smoking supplies,Number of earners
DRUGS,LB18,2015,425,Drugs: Prescription and nonprescription,Type of area
VEHRNTLC,LB10,2015,624,"Vehicle. rent., leas., licen., oth. charges",Hispanic or Latino origin of reference person
TOBACCO,LB15,2015,349,Tobacco products and smoking supplies,Deciles of income before taxes
HEALTH,LB01,2015,4342,Healthcare,Quintiles of income before taxes
PETSPLAY,LB15,2015,653,"Pets, toys, and playground equipment",Deciles of income before taxes
TOBACCO,LB06,2015,349,Tobacco products and smoking supplies,Composition of consumer unit
HEALTH,LB02,2015,4342,Healthcare,Income before taxes
PETSPLAY,LB14,2015,653,"Pets, toys, and playground equipment",Highest education level of any member
HEALTH,LB04,2015,4342,Healthcare,Age of reference person
PETSPLAY,LB12,2015,653,"Pets, toys, and playground equipment",Occupation of reference person
BOYS,LB06,2015,91,"Apparel, Boys, 2 to 15",Composition of consumer unit
TOBACCO,LB05,2015,349,Tobacco products and smoking supplies,Size of consumer unit
HEALTH,LB05,2015,4342,Healthcare,Size of consumer unit
TOYS,LB01,2015,125,"Toys, hobbies, and playground equipment",Quintiles of income before taxes
TOBACCO,LB10,2015,349,Tobacco products and smoking supplies,Hispanic or Latino origin of reference person
VEHRNTLC,LB07,2015,624,"Vehicle. rent., leas., licen., oth. charges",Number of earners
DRUGS,LB11,2015,425,Drugs: Prescription and nonprescription,Region of residence
DRUGS,LB02,2015,425,Drugs: Prescription and nonprescription,Income before taxes
CONSUNIT,LB18,2015,128437,Number of consumer units (in thousands),Type of area
DRUGS,LB04,2015,425,Drugs: Prescription and nonprescription,Age of reference person
VEHRNTLC,LB05,2015,624,"Vehicle. rent., leas., licen., oth. charges",Size of consumer unit
TOYS,LB06,2015,125,"Toys, hobbies, and playground equipment",Composition of consumer unit
TOBACCO,LB14,2015,349,Tobacco products and smoking supplies,Highest education level of any member
DRUGS,LB05,2015,425,Drugs: Prescription and nonprescription,Size of consumer unit
TOYS,LB05,2015,125,"Toys, hobbies, and playground equipment",Size of consumer unit
DRUGS,LB06,2015,425,Drugs: Prescription and nonprescription,Composition of consumer unit
BOYS,LB05,2015,91,"Apparel, Boys, 2 to 15",Size of consumer unit
TOBACCO,LB12,2015,349,Tobacco products and smoking supplies,Occupation of reference person
VEHRNTLC,LB06,2015,624,"Vehicle. rent., leas., licen., oth. charges",Composition of consumer unit
DRUGS,LB07,2015,425,Drugs: Prescription and nonprescription,Number of earners
ALCBEVG,LB02,2015,515,Alcoholic beverages,Income before taxes
PETS,LB10,2015,528,Pets,Hispanic or Latino origin of reference person
DRUGS,LB09,2015,425,Drugs: Prescription and nonprescription,Race of reference person
TOYS,LB04,2015,125,"Toys, hobbies, and playground equipment",Age of reference person
TOBACCO,LB11,2015,349,Tobacco products and smoking supplies,Region of residence
DRUGS,LB10,2015,425,Drugs: Prescription and nonprescription,Hispanic or Latino origin of reference person
CONSUNIT,LB17,2015,128437,Number of consumer units (in thousands),Housing tenure
TOYS,LB02,2015,125,"Toys, hobbies, and playground equipment",Income before taxes
VEHRNTLC,LB11,2015,624,"Vehicle. rent., leas., licen., oth. charges",Region of residence
CONSUNIT,LB15,2015,128437,Number of consumer units (in thousands),Deciles of income before taxes
HEALTH,LB06,2015,4342,Healthcare,Composition of consumer unit
WHTNDOTH,LB17,2015,87,"Percent White, Asian, and All Other Races",Housing tenure
PETSPLAY,LB04,2015,653,"Pets, toys, and playground equipment",Age of reference person
HLTHINSR,LB01,2015,2977,Health insurance,Quintiles of income before taxes
CONSUNIT,LB12,2015,128437,Number of consumer units (in thousands),Occupation of reference person
BOYS,LB07,2015,91,"Apparel, Boys, 2 to 15",Number of earners
PETSPLAY,LB02,2015,653,"Pets, toys, and playground equipment",Income before taxes
HLTHINSR,LB02,2015,2977,Health insurance,Income before taxes
PETSPLAY,LB01,2015,653,"Pets, toys, and playground equipment",Quintiles of income before taxes
HLTHINSR,LB04,2015,2977,Health insurance,Age of reference person
WHTNDOTH,LB15,2015,87,"Percent White, Asian, and All Other Races",Deciles of income before taxes
PETS,LB14,2015,528,Pets,Highest education level of any member
HLTHINSR,LB05,2015,2977,Health insurance,Size of consumer unit
PETS,LB18,2015,528,Pets,Type of area
VEHRNTLC,LB17,2015,624,"Vehicle. rent., leas., licen., oth. charges",Housing tenure
HLTHINSR,LB06,2015,2977,Health insurance,Composition of consumer unit
PETS,LB17,2015,528,Pets,Housing tenure
WHTNDOTH,LB14,2015,87,"Percent White, Asian, and All Other Races",Highest education level of any member
HLTHINSR,LB07,2015,2977,Health insurance,Number of earners
HLTHINSR,LB09,2015,2977,Health insurance,Race of reference person
CONSUNIT,LB11,2015,128437,Number of consumer units (in thousands),Region of residence
WHTNDOTH,LB12,2015,87,"Percent White, Asian, and All Other Races",Occupation of reference person
PETS,LB15,2015,528,Pets,Deciles of income before taxes
HEALTH,LB18,2015,4342,Healthcare,Type of area
VEHRNTLC,LB15,2015,624,"Vehicle. rent., leas., licen., oth. charges",Deciles of income before taxes
PETSPLAY,LB11,2015,653,"Pets, toys, and playground equipment",Region of residence
HEALTH,LB17,2015,4342,Healthcare,Housing tenure
TOBACCO,LB04,2015,349,Tobacco products and smoking supplies,Age of reference person
HEALTH,LB07,2015,4342,Healthcare,Number of earners
PETSPLAY,LB10,2015,653,"Pets, toys, and playground equipment",Hispanic or Latino origin of reference person
HEALTH,LB09,2015,4342,Healthcare,Race of reference person
VEHRNTLC,LB12,2015,624,"Vehicle. rent., leas., licen., oth. charges",Occupation of reference person
TOBACCO,LB02,2015,349,Tobacco products and smoking supplies,Income before taxes
HEALTH,LB10,2015,4342,Healthcare,Hispanic or Latino origin of reference person
PETSPLAY,LB09,2015,653,"Pets, toys, and playground equipment",Race of reference person
HEALTH,LB11,2015,4342,Healthcare,Region of residence
PETS,LB12,2015,528,Pets,Occupation of reference person
PETSPLAY,LB07,2015,653,"Pets, toys, and playground equipment",Number of earners
HEALTH,LB12,2015,4342,Healthcare,Occupation of reference person
TOBACCO,LB01,2015,349,Tobacco products and smoking supplies,Quintiles of income before taxes
CONSUNIT,LB14,2015,128437,Number of consumer units (in thousands),Highest education level of any member
VEHRNTLC,LB14,2015,624,"Vehicle. rent., leas., licen., oth. charges",Highest education level of any member
ALCBEVG,LB01,2015,515,Alcoholic beverages,Quintiles of income before taxes
HEALTH,LB14,2015,4342,Healthcare,Highest education level of any member
WHTNDOTH,LB18,2015,87,"Percent White, Asian, and All Other Races",Type of area
PETSPLAY,LB06,2015,653,"Pets, toys, and playground equipment",Composition of consumer unit
HEALTH,LB15,2015,4342,Healthcare,Deciles of income before taxes
PETSPLAY,LB05,2015,653,"Pets, toys, and playground equipment",Size of consumer unit
TOYS,LB07,2015,125,"Toys, hobbies, and playground equipment",Number of earners
TOYS,LB09,2015,125,"Toys, hobbies, and playground equipment",Race of reference person
PROCFRUT,LB10,2015,108,Processed fruits,Hispanic or Latino origin of reference person
PROCVEG,LB09,2015,130,Processed vegetables,Race of reference person
PROCVEG,LB04,2015,130,Processed vegetables,Age of reference person
TVAUDIO,LB12,2015,1084,Audio and visual equipment and services,Occupation of reference person
TOTALEXP,LB12,2015,55978,Total average annual expenditures,Occupation of reference person
VEHPURCH,LB12,2015,3997,Vehicle purchases (net outlay),Occupation of reference person
PROCVEG,LB05,2015,130,Processed vegetables,Size of consumer unit
PROCVEG,LB06,2015,130,Processed vegetables,Composition of consumer unit
TVAUDIO,LB11,2015,1084,Audio and visual equipment and services,Region of residence
TOTALEXP,LB11,2015,55978,Total average annual expenditures,Region of residence
PROCVEG,LB07,2015,130,Processed vegetables,Number of earners
TVAUDIO,LB10,2015,1084,Audio and visual equipment and services,Hispanic or Latino origin of reference person
PROCVEG,LB10,2015,130,Processed vegetables,Hispanic or Latino origin of reference person
DRUGS,LB01,2015,425,Drugs: Prescription and nonprescription,Quintiles of income before taxes
