payment_month,physician_type,state_code,total_amount
2020-07-01,Doctor of Dentistry,ND,968.34
2020-07-01,Doctor of Dentistry,NE,10283.64
2020-07-01,Doctor of Dentistry,NH,2647.99
2020-07-01,Doctor of Dentistry,NJ,57015.12
2020-07-01,Doctor of Dentistry,NM,4918.52
2020-07-01,Doctor of Dentistry,NV,30023.39
2020-07-01,Doctor of Dentistry,NY,565368.34
2020-07-01,Doctor of Dentistry,OH,108656.84999999999
2020-07-01,Doctor of Dentistry,OK,26795.3
2020-07-01,Doctor of Dentistry,OR,9238.3
2020-07-01,Doctor of Dentistry,PA,91942.02
2020-07-01,Doctor of Dentistry,PR,168.7
2020-07-01,Doctor of Dentistry,RI,4520.78
2020-07-01,Doctor of Dentistry,SC,34478.2
2020-07-01,Doctor of Dentistry,SD,1384.55
2020-07-01,Doctor of Dentistry,TN,18821.55
2020-07-01,Doctor of Dentistry,TX,149665.66999999998
2020-07-01,Doctor of Dentistry,US,2379649.4499999997
2020-07-01,Doctor of Dentistry,UT,7085.49
2020-07-01,Doctor of Dentistry,VA,31534.88
2020-07-01,Doctor of Dentistry,WA,29533.210000000003
2020-07-01,Doctor of Dentistry,WI,10479.5
2020-07-01,Doctor of Dentistry,WV,1857.8
2020-07-01,Doctor of Dentistry,WY,324.44
2020-08-01,Doctor of Dentistry,AE,75.0
2020-08-01,Doctor of Dentistry,AK,774.8800000000001
2020-08-01,Doctor of Dentistry,AL,26266.510000000002
2020-08-01,Doctor of Dentistry,AP,132.8
2020-08-01,Doctor of Dentistry,AR,10772.85
2020-08-01,Doctor of Dentistry,AZ,94306.77
2020-08-01,Doctor of Dentistry,CA,899592.03
2020-08-01,Doctor of Dentistry,CO,32467.62
2020-08-01,Doctor of Dentistry,CT,18711.73
2020-08-01,Doctor of Dentistry,DC,4323.1
2020-08-01,Doctor of Dentistry,DE,1359.6200000000001
2020-08-01,Doctor of Dentistry,FL,287109.81
2020-08-01,Doctor of Dentistry,GA,77426.31999999999
2020-08-01,Doctor of Dentistry,HI,12111.86
2020-08-01,Doctor of Dentistry,IA,23600.420000000002
2020-08-01,Doctor of Dentistry,ID,23589.44
2020-08-01,Doctor of Dentistry,IL,58252.020000000004
2020-08-01,Doctor of Dentistry,IN,18269.16
2020-08-01,Doctor of Dentistry,KS,6782.150000000001
2020-08-01,Doctor of Dentistry,KY,87594.23999999999
2020-08-01,Doctor of Dentistry,LA,12347.28
2020-08-01,Doctor of Dentistry,MA,137824.28
2020-08-01,Doctor of Dentistry,MD,31233.21
2020-08-01,Doctor of Dentistry,ME,7011.89
2020-08-01,Doctor of Dentistry,MI,49807.15
2020-08-01,Doctor of Dentistry,MN,48869.68
2020-08-01,Doctor of Dentistry,MO,22237.9
2020-08-01,Doctor of Dentistry,MS,5667.41
2020-08-01,Doctor of Dentistry,MT,2351.4300000000003
2020-08-01,Doctor of Dentistry,NC,26651.86
2020-08-01,Doctor of Dentistry,ND,963.15
2020-08-01,Doctor of Dentistry,NE,11138.9
2020-08-01,Doctor of Dentistry,NH,9869.77
2020-08-01,Doctor of Dentistry,NJ,135867.6
2020-08-01,Doctor of Dentistry,NM,12104.39
2020-08-01,Doctor of Dentistry,NV,71381.92
2020-08-01,Doctor of Dentistry,NY,214371.41
2020-08-01,Doctor of Dentistry,OH,40559.840000000004
2020-08-01,Doctor of Dentistry,OK,41829.22
2020-08-01,Doctor of Dentistry,OR,9695.42
2020-08-01,Doctor of Dentistry,PA,91604.83
2020-08-01,Doctor of Dentistry,PR,3485.76
2020-08-01,Doctor of Dentistry,RI,3355.51
2020-08-01,Doctor of Dentistry,SC,52502.17
2020-08-01,Doctor of Dentistry,SD,3750.18
2020-08-01,Doctor of Dentistry,TN,59016.42
2020-08-01,Doctor of Dentistry,TX,158344.79
2020-08-01,Doctor of Dentistry,US,3223542.0500000003
2020-08-01,Doctor of Dentistry,UT,10632.46
2020-08-01,Doctor of Dentistry,VA,30688.260000000002
2020-08-01,Doctor of Dentistry,VI,504.01
2020-08-01,Doctor of Dentistry,VT,99.39
2020-08-01,Doctor of Dentistry,WA,212505.83
2020-08-01,Doctor of Dentistry,WI,16852.98
2020-08-01,Doctor of Dentistry,WV,2975.28
2020-08-01,Doctor of Dentistry,WY,1922.14
2020-09-01,Doctor of Dentistry,AE,197.57
2020-09-01,Doctor of Dentistry,AK,664.93
2020-09-01,Doctor of Dentistry,AL,12283.39
2020-09-01,Doctor of Dentistry,AP,375.0
2020-09-01,Doctor of Dentistry,AR,4164.88
2020-09-01,Doctor of Dentistry,AZ,166839.9
2020-09-01,Doctor of Dentistry,CA,1656252.72
2020-09-01,Doctor of Dentistry,CO,70627.89
2020-09-01,Doctor of Dentistry,CT,28267.26
2020-09-01,Doctor of Dentistry,DC,11663.4
2020-09-01,Doctor of Dentistry,DE,272.16999999999996
2020-09-01,Doctor of Dentistry,FL,175267.19
2020-09-01,Doctor of Dentistry,GA,32880.54
2020-09-01,Doctor of Dentistry,HI,15552.14
2020-09-01,Doctor of Dentistry,IA,5357.45
2020-09-01,Doctor of Dentistry,ID,2896.16
2020-09-01,Doctor of Dentistry,IL,584406.29
2020-09-01,Doctor of Dentistry,IN,19421.06
2020-09-01,Doctor of Dentistry,KS,14573.0
2020-09-01,Doctor of Dentistry,KY,47143.68
2020-09-01,Doctor of Dentistry,LA,38346.94
2020-09-01,Doctor of Dentistry,MA,113285.14
2020-09-01,Doctor of Dentistry,MD,39554.869999999995
2020-09-01,Doctor of Dentistry,ME,6257.37
2020-09-01,Doctor of Dentistry,MI,42983.520000000004
2020-09-01,Doctor of Dentistry,MN,60074.16
2020-09-01,Doctor of Dentistry,MO,14053.53
2020-09-01,Doctor of Dentistry,MS,7177.5
2020-09-01,Doctor of Dentistry,MT,6892.49
2020-09-01,Doctor of Dentistry,NC,216194.81
2020-09-01,Doctor of Dentistry,ND,3237.7
2020-09-01,Doctor of Dentistry,NE,11344.460000000001
2020-09-01,Doctor of Dentistry,NH,3493.65
2020-09-01,Doctor of Dentistry,NJ,54901.37
2020-09-01,Doctor of Dentistry,NM,3493.21
2020-09-01,Doctor of Dentistry,NV,70237.73
2020-09-01,Doctor of Dentistry,NY,309924.55
2020-09-01,Doctor of Dentistry,OH,211195.23
2020-09-01,Doctor of Dentistry,OK,65552.81
2020-09-01,Doctor of Dentistry,OR,65381.24
2020-09-01,Doctor of Dentistry,PA,65393.479999999996
2020-09-01,Doctor of Dentistry,PR,3878.39
2020-09-01,Doctor of Dentistry,RI,1763.62
2020-09-01,Doctor of Dentistry,SC,42590.69
2020-09-01,Doctor of Dentistry,SD,7847.78
2020-09-01,Doctor of Dentistry,TN,26374.170000000002
2020-09-01,Doctor of Dentistry,TX,136729.6
2020-09-01,Doctor of Dentistry,US,4630954.53
2020-09-01,Doctor of Dentistry,UT,26195.079999999998
2020-09-01,Doctor of Dentistry,VA,90463.06
2020-09-01,Doctor of Dentistry,VI,150.0
2020-09-01,Doctor of Dentistry,VT,55.89
2020-09-01,Doctor of Dentistry,WA,18968.32
2020-09-01,Doctor of Dentistry,WI,5961.09
2020-09-01,Doctor of Dentistry,WV,11635.279999999999
2020-09-01,Doctor of Dentistry,WY,259.18
2020-10-01,Doctor of Dentistry,AE,9510.48
2020-10-01,Doctor of Dentistry,AK,1911.4099999999999
2020-10-01,Doctor of Dentistry,AL,19928.44
2020-10-01,Doctor of Dentistry,AP,117.47999999999999
2020-10-01,Doctor of Dentistry,AR,6904.96
2020-10-01,Doctor of Dentistry,AZ,84790.18000000001
2020-10-01,Doctor of Dentistry,CA,456786.7
2020-10-01,Doctor of Dentistry,CO,73798.85
2020-10-01,Doctor of Dentistry,CT,25201.23
2020-10-01,Doctor of Dentistry,DC,15672.67
2020-10-01,Doctor of Dentistry,DE,4022.67
2020-10-01,Doctor of Dentistry,FL,185586.93
2020-10-01,Doctor of Dentistry,GA,129868.26
2020-10-01,Doctor of Dentistry,HI,32356.07
2020-10-01,Doctor of Dentistry,IA,28849.91
2020-10-01,Doctor of Dentistry,ID,47034.12
2020-10-01,Doctor of Dentistry,IL,121538.33
2020-10-01,Doctor of Dentistry,IN,20629.97
2020-10-01,Doctor of Dentistry,KS,14618.45
2020-10-01,Doctor of Dentistry,KY,89338.48
2020-10-01,Doctor of Dentistry,LA,24093.07
2020-10-01,Doctor of Dentistry,MA,174396.6
2020-10-01,Doctor of Dentistry,MD,63650.200000000004
2020-10-01,Doctor of Dentistry,ME,2445.5099999999998
2020-10-01,Doctor of Dentistry,MI,118709.18
2020-10-01,Doctor of Dentistry,MN,50407.18
2020-10-01,Doctor of Dentistry,MO,90107.52
2020-10-01,Doctor of Dentistry,MS,7721.83
2020-10-01,Doctor of Dentistry,MT,2668.12
2020-10-01,Doctor of Dentistry,NC,136335.23
2020-10-01,Doctor of Dentistry,ND,1338.18
2020-10-01,Doctor of Dentistry,NE,4541.84
2020-10-01,Doctor of Dentistry,NH,4862.13
2020-10-01,Doctor of Dentistry,NJ,187035.52000000002
2020-10-01,Doctor of Dentistry,NM,22160.3
2020-10-01,Doctor of Dentistry,NV,59546.92
2020-10-01,Doctor of Dentistry,NY,308443.75
2020-10-01,Doctor of Dentistry,OH,104914.06
2020-10-01,Doctor of Dentistry,OK,33097.02
2020-10-01,Doctor of Dentistry,OR,25972.56
2020-10-01,Doctor of Dentistry,PA,151779.49
2020-10-01,Doctor of Dentistry,PR,6063.39
2020-10-01,Doctor of Dentistry,RI,9763.61
2020-10-01,Doctor of Dentistry,SC,68847.83
2020-10-01,Doctor of Dentistry,SD,7303.66
2020-10-01,Doctor of Dentistry,TN,67540.41
2020-10-01,Doctor of Dentistry,TX,274769.22
2020-10-01,Doctor of Dentistry,US,3584569.14
2020-10-01,Doctor of Dentistry,UT,16656.77
2020-10-01,Doctor of Dentistry,VA,98508.08
2020-10-01,Doctor of Dentistry,VI,225.0
2020-10-01,Doctor of Dentistry,VT,437.6
2020-10-01,Doctor of Dentistry,WA,50612.75
2020-10-01,Doctor of Dentistry,WI,36649.65
2020-10-01,Doctor of Dentistry,WV,3423.28
2020-10-01,Doctor of Dentistry,WY,1076.09
2020-11-01,Doctor of Dentistry,AE,45.08
2020-11-01,Doctor of Dentistry,AK,7614.9400000000005
2020-11-01,Doctor of Dentistry,AL,25058.14
2020-11-01,Doctor of Dentistry,AP,271.08
2020-11-01,Doctor of Dentistry,AR,4401.68
2020-11-01,Doctor of Dentistry,AZ,62333.090000000004
2020-11-01,Doctor of Dentistry,CA,1625502.07
2020-11-01,Doctor of Dentistry,CO,42714.87
2020-11-01,Doctor of Dentistry,CT,28629.13
2020-11-01,Doctor of Dentistry,DC,2335.64
2020-11-01,Doctor of Dentistry,DE,3940.86
2020-11-01,Doctor of Dentistry,FL,358497.10000000003
2020-11-01,Doctor of Dentistry,GA,98393.3
2020-11-01,Doctor of Dentistry,HI,8078.78
2020-11-01,Doctor of Dentistry,IA,8115.34
2020-11-01,Doctor of Dentistry,ID,9153.4
2020-11-01,Doctor of Dentistry,IL,100328.22
2020-11-01,Doctor of Dentistry,IN,26197.89
2020-11-01,Doctor of Dentistry,KS,11532.28
2020-11-01,Doctor of Dentistry,KY,65446.9
2020-11-01,Doctor of Dentistry,LA,26337.94
2020-11-01,Doctor of Dentistry,MA,259361.19
2020-11-01,Doctor of Dentistry,MD,35910.54
2020-11-01,Doctor of Dentistry,ME,2944.9
2020-11-01,Doctor of Dentistry,MI,72374.36
2020-11-01,Doctor of Dentistry,MN,43393.77
2020-11-01,Doctor of Dentistry,MO,52778.32
2020-11-01,Doctor of Dentistry,MS,12633.67
2020-11-01,Doctor of Dentistry,MT,2444.14
2020-11-01,Doctor of Dentistry,NC,109930.40000000001
2020-11-01,Doctor of Dentistry,ND,1162.7
2020-11-01,Doctor of Dentistry,NE,5302.14
2020-11-01,Doctor of Dentistry,NH,13314.14
2020-11-01,Doctor of Dentistry,NJ,60275.54
2020-11-01,Doctor of Dentistry,NM,8471.62
2020-11-01,Doctor of Dentistry,NV,33401.409999999996
2020-11-01,Doctor of Dentistry,NY,248896.66999999998
2020-11-01,Doctor of Dentistry,OH,57658.96
2020-11-01,Doctor of Dentistry,OK,63750.52
2020-11-01,Doctor of Dentistry,OR,51629.26
2020-11-01,Doctor of Dentistry,PA,148841.37
2020-11-01,Doctor of Dentistry,PR,3436.84
2020-11-01,Doctor of Dentistry,RI,4457.65
2020-11-01,Doctor of Dentistry,SC,29026.14
2020-11-01,Doctor of Dentistry,SD,2954.4
2020-11-01,Doctor of Dentistry,TN,32904.88
2020-11-01,Doctor of Dentistry,TX,254308.74
2020-11-01,Doctor of Dentistry,US,4901393.7700000005
2020-11-01,Doctor of Dentistry,UT,23180.3
2020-11-01,Doctor of Dentistry,VA,240873.36
2020-11-01,Doctor of Dentistry,VI,75.0
2020-11-01,Doctor of Dentistry,VT,1091.1
2020-11-01,Doctor of Dentistry,WA,410950.57
2020-11-01,Doctor of Dentistry,WI,92118.28
2020-11-01,Doctor of Dentistry,WV,4505.92
2020-11-01,Doctor of Dentistry,WY,2107.24
2020-12-01,Doctor of Dentistry,AE,238.57
2020-12-01,Doctor of Dentistry,AK,3312.45
2020-12-01,Doctor of Dentistry,AL,12799.34
2020-12-01,Doctor of Dentistry,AP,255.01
2020-12-01,Doctor of Dentistry,AR,3367.7400000000002
2020-12-01,Doctor of Dentistry,AZ,188947.5
2020-12-01,Doctor of Dentistry,CA,1269327.5
2020-12-01,Doctor of Dentistry,CO,68207.22
2020-12-01,Doctor of Dentistry,CT,29478.36
2020-12-01,Doctor of Dentistry,DC,27070.71
2020-12-01,Doctor of Dentistry,DE,2029.04
2020-12-01,Doctor of Dentistry,FL,285456.16
2020-12-01,Doctor of Dentistry,GA,41190.22
2020-12-01,Doctor of Dentistry,HI,36436.590000000004
2020-12-01,Doctor of Dentistry,IA,69771.62
2020-12-01,Doctor of Dentistry,ID,13583.37
2020-12-01,Doctor of Dentistry,IL,215835.69
2020-12-01,Doctor of Dentistry,IN,114489.67
2020-12-01,Doctor of Dentistry,KS,10636.460000000001
2020-12-01,Doctor of Dentistry,KY,35132.08
2020-12-01,Doctor of Dentistry,LA,56747.56
2020-12-01,Doctor of Dentistry,MA,279623.29
2020-12-01,Doctor of Dentistry,MD,58072.2
2020-12-01,Doctor of Dentistry,ME,10857.4
2020-12-01,Doctor of Dentistry,MI,96294.56
2020-12-01,Doctor of Dentistry,MN,72756.42
2020-12-01,Doctor of Dentistry,MO,109987.43
2020-12-01,Doctor of Dentistry,MS,8066.89
2020-12-01,Doctor of Dentistry,MT,2536.9
2020-12-01,Doctor of Dentistry,NC,244073.79
2020-12-01,Doctor of Dentistry,ND,4600.030000000001
2020-12-01,Doctor of Dentistry,NE,2997.69
2020-12-01,Doctor of Dentistry,NH,2724.3
2020-12-01,Doctor of Dentistry,NJ,117664.65
2020-12-01,Doctor of Dentistry,NM,14737.689999999999
2020-12-01,Doctor of Dentistry,NV,37353.57
2020-12-01,Doctor of Dentistry,NY,366756.61
2020-12-01,Doctor of Dentistry,OH,102415.11
2020-12-01,Doctor of Dentistry,OK,61560.33
2020-12-01,Doctor of Dentistry,OR,52017.16
2020-12-01,Doctor of Dentistry,PA,109261.95999999999
2020-12-01,Doctor of Dentistry,PR,1481.65
2020-12-01,Doctor of Dentistry,RI,1251.05
2020-12-01,Doctor of Dentistry,SC,49236.17
2020-12-01,Doctor of Dentistry,SD,4646.349999999999
2020-12-01,Doctor of Dentistry,TN,170117.0
2020-12-01,Doctor of Dentistry,TX,180874.21
2020-12-01,Doctor of Dentistry,US,4896715.62
2020-12-01,Doctor of Dentistry,UT,28381.92
2020-12-01,Doctor of Dentistry,VA,69058.31999999999
2020-12-01,Doctor of Dentistry,VT,469.83
2020-12-01,Doctor of Dentistry,WA,129777.86
2020-12-01,Doctor of Dentistry,WI,19802.11
2020-12-01,Doctor of Dentistry,WV,1881.05
2020-12-01,Doctor of Dentistry,WY,1067.26
2105-05-01,Doctor of Dentistry,PA,75.0
2105-05-01,Doctor of Dentistry,US,75.0
2105-06-01,Doctor of Dentistry,TX,75.0
2105-06-01,Doctor of Dentistry,US,75.0
2105-08-01,Doctor of Dentistry,LA,75.0
2105-08-01,Doctor of Dentistry,US,75.0
2105-11-01,Doctor of Dentistry,US,75.0
2105-11-01,Doctor of Dentistry,WA,75.0
2232-09-01,Doctor of Dentistry,MA,15200.0
2232-09-01,Doctor of Dentistry,US,15200.0
