naics_code,year,month,value,industry_name
33221-,2016,01,128.7,Cutlery and Handtool Manufacturing
33211-,2016,01,127.9,Forging and Stamping
32619-,2016,01,136.4,Other Plastics Product Manufacturing
32616-,2016,01,117.7,Plastics Bottle Manufacturing
32599-,2016,01,139.2,All Other Chemical Product and Preparation Manufacturing
32562-,2016,01,113.2,Toilet Preparation Manufacturing
32561-,2016,01,136.5,Soap and Cleaning Compound Manufacturing
32541-,2016,01,187.2,Pharmaceutical and Medicine Manufacturing
32531-,2016,01,184.5,Fertilizer and Compost Manufacturing
32518-,2016,01,237.1,Other Basic Inorganic Chemical Manufacturing
31699-,2016,01,128.5,Other Leather and Allied Product Manufacturing
31621-,2016,01,129.3,Footwear Manufacturing
31611-,2016,01,231.7,Leather and Hide Tanning and Finishing
31599-,2016,01,119.5,Apparel Accessories and Other Apparel Manufacturing
31524-,2016,01,106.6,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2016,01,117.6,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2016,01,168.2,Carpet and Rug Mills
31331-,2016,01,126.8,Textile and Fabric Finishing Mills
31223-,2016,01,710.2,Tobacco Manufacturing
31214-,2016,01,119.5,Distilleries
31213-,2016,01,121.2,Wineries
31212-,2016,01,135.7,Breweries
31211-,2016,01,134.9,Soft Drink and Ice Manufacturing
31199-,2016,01,138.6,All Other Food Manufacturing
31194-,2016,01,139.5,Seasoning and Dressing Manufacturing
31191-,2016,01,144.8,Snack Food Manufacturing
31181-,2016,01,148.7,Bread and Bakery Product Manufacturing
3118--,2016,01,143.3,Cookie Cracker and Pasta Manufacturing
31171-,2016,01,138.0,Seafood Product Preparation and Packaging
31161-,2016,01,171.1,Animal Slaughtering and Processing
31151-,2016,01,136.6,Dairy Product (except Frozen) Manufacturing
31142-,2016,01,139.6,Fruit and Vegetable Canning Pickling and Drying
31141-,2016,01,130.8,Frozen Food Manufacturing
31135-,2016,01,105.4,Chocolate and Confectionery Manufacturing
31134-,2016,01,140.6,Nonchocolate Confectionery Manufacturing
31123-,2016,01,129.0,Breakfast Cereal Manufacturing
23811X,2016,01,114.7,Flooring Contractors
23811X,2016,01,114.7,All Other Specialty Trade Contractors
23811X,2016,01,114.7,Other Foundation Structure and Building Exterior Contractors
23811X,2016,01,114.7,Masonry Contractors
236221,2016,01,141.7,Commercial and Institutional Building Construction
236211,2016,01,119.1,Other Heavy and Civil Engineering Construction
236211,2016,01,119.1,Highway Street and Bridge Construction
236211,2016,01,119.1,Oil and Gas Pipeline and Related Structures Construction
1133--,2016,01,197.1,Logging
924126,2015,12,143.5,National Security
8113--,2015,12,124.7,Commercial machinery repair and maintenance
721---,2015,12,151.2,Accommodation
71394-,2015,12,104.5,Fitness and Recreational Sports Centers
71391-,2015,12,116.8,All Other Amusement and Recreation Industries
62311-,2015,12,137.2,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2015,12,152.5,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2015,12,137.8,General Medical and Surgical Hospitals
62199-,2015,12,115.5,All Other Ambulatory Health Care Services
62151-,2015,12,106.5,Medical and Diagnostic Laboratories
62121-,2015,12,109.3,Offices of Dentists
62111-,2015,12,132.9,Offices of Physicians
6211--,2015,12,132.9,Offices of physicians
5621--,2015,12,128.3,All Other Waste Management Services
56172-,2015,12,119.9,Landscaping Services
561612,2015,12,114.0,Security Systems Services
56151-,2015,12,103.5,Tour Operators
5613--,2015,12,135.2,Employment services
54181-,2015,12,113.2,Other Services Related to Advertising
54161-,2015,12,111.4,Management Consulting Services
5413--,2015,12,157.3,Testing Laboratories and Services
5411--,2015,12,199.4,Legal services
53131-,2015,12,114.0,Other Activities Related to Real Estate
53131-,2015,12,114.0,Real Estate Property Managers
53121-,2015,12,121.2,Offices of Real Estate Agents and Brokers
53112-,2015,12,119.0,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2015,12,119.0,Lessors of Other Real Estate Property
53112-,2015,12,119.0,Lessors of Residential Buildings and Dwellings
53112-,2015,12,119.0,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2015,12,107.3,Other Insurance Related Activities
52411-,2015,12,130.8,Direct Life Health and Medical Insurance Carriers
5221--,2015,12,97.9,Trusts Estates and Agency Accounts
51121-,2015,12,91.6,Software Publishers - DO NOT USE
511---,2015,12,114.2,Record Production and Distribution
48851-,2015,12,99.8,Freight Transportation Arrangement
45431-,2015,12,203.2,Other Direct Selling Establishments - DO NOT USE
45431-,2015,12,203.2,Fuel Dealers - DO NOT USE
454110,2015,12,105.2,Electronic Shopping and Mail-Order Houses - DO NOT USE
453930,2015,12,121.4,All Other Miscellaneous Store Retailers - DO NOT USE
453930,2015,12,121.4,Art Dealers - DO NOT USE
453110,2015,12,132.8,Florists - DO NOT USE
453110,2015,12,132.8,Used Merchandise Stores - DO NOT USE
45112-,2015,12,100.7,Hobby Toy and Game Stores - DO NOT USE
45111-,2015,12,129.5,Sporting Goods Stores - DO NOT USE
448320,2015,12,108.5,Luggage and Leather Goods Stores - DO NOT USE
44831-,2015,12,155.3,Jewelry Stores - DO NOT USE
4481--,2015,12,131.3,Clothing stores
4471--,2015,12,103.7,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2015,12,173.0,Pharmacies and Drug Stores - DO NOT USE
4461--,2015,12,145.4,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2015,12,173.9,Other Specialty Food Retailers
44511-,2015,12,162.4,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2015,12,137.2,Other Building Material Dealers - DO NOT USE
4431--,2015,12,72.7,Electronics and Appliance Stores - DO NOT USE
44221-,2015,12,150.8,Floor Covering Stores - DO NOT USE
44211-,2015,12,131.3,Furniture Stores - DO NOT USE
44131-,2015,12,163.0,Automotive Parts and Accessories Stores - DO NOT USE
425120,2015,12,127.7,Business to Business Electronic Markets - DO NOT USE
4249--,2015,12,76.3,Miscellaneous nondurable goods merchant wholesalers
4248--,2015,12,90.5,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2015,12,97.6,Petroleum and Petroleum Products Merchant Wholesalers (excep
4245--,2015,12,114.4,Grain and Field Bean Merchant Wholesalers
4245--,2015,12,114.4,Other Farm Product Raw Material Merchant Wholesalers
4244--,2015,12,90.2,Grocery and related product merchant wholesalers
4243--,2015,12,93.3,Apparel and piece goods merchant wholesalers
4242--,2015,12,112.8,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2015,12,98.8,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2015,12,79.2,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2015,12,91.3,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2015,12,94.5,Professional and commercial equipment and supplies merchant wholesalers
4233--,2015,12,91.2,Lumber and other construction materials merchant wholesalers
4232--,2015,12,94.3,Furniture and home furnishing merchant wholesalers
4231--,2015,12,85.9,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2015,12,124.6,All Other Miscellaneous Manufacturing
33995-,2015,12,116.6,Sign Manufacturing
33992-,2015,12,118.6,Sporting and Athletic Goods Manufacturing
33991-,2015,12,198.3,Jewelry and Silverware Manufacturing
33911-,2015,12,115.7,Medical Equipment and Supplies Manufacturing
33791-,2015,12,136.6,Mattress Manufacturing
33712-,2015,12,129.4,Household and Institutional Furniture Manufacturing
33599-,2015,12,120.4,All Other Electrical Equipment and Component Manufacturing
33591-,2015,12,150.1,Battery Manufacturing
33512-,2015,12,124.7,Lighting Fixture Manufacturing - DO NOT USE
33511-,2015,12,97.1,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2015,12,116.9,Navigational Measuring Electromedical and Control Instrument
33221-,2015,12,128.7,Cutlery and Handtool Manufacturing
33211-,2015,12,128.1,Forging and Stamping
32619-,2015,12,136.4,Other Plastics Product Manufacturing
32616-,2015,12,119.3,Plastics Bottle Manufacturing
32599-,2015,12,139.2,All Other Chemical Product and Preparation Manufacturing
32562-,2015,12,112.6,Toilet Preparation Manufacturing
32561-,2015,12,136.7,Soap and Cleaning Compound Manufacturing
32541-,2015,12,180.2,Pharmaceutical and Medicine Manufacturing
32531-,2015,12,190.4,Fertilizer and Compost Manufacturing
32518-,2015,12,241.0,Other Basic Inorganic Chemical Manufacturing
31699-,2015,12,128.2,Other Leather and Allied Product Manufacturing
31621-,2015,12,129.0,Footwear Manufacturing
31611-,2015,12,227.7,Leather and Hide Tanning and Finishing
31599-,2015,12,119.4,Apparel Accessories and Other Apparel Manufacturing
31524-,2015,12,106.6,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2015,12,117.5,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
31411-,2015,12,168.6,Carpet and Rug Mills
31331-,2015,12,126.5,Textile and Fabric Finishing Mills
31223-,2015,12,710.1,Tobacco Manufacturing
31214-,2015,12,119.4,Distilleries
31213-,2015,12,120.7,Wineries
31212-,2015,12,135.8,Breweries
31211-,2015,12,128.7,Soft Drink and Ice Manufacturing
31199-,2015,12,147.4,All Other Food Manufacturing
31194-,2015,12,139.0,Seasoning and Dressing Manufacturing
31191-,2015,12,144.7,Snack Food Manufacturing
31181-,2015,12,148.6,Bread and Bakery Product Manufacturing
3118--,2015,12,143.3,Cookie Cracker and Pasta Manufacturing
31171-,2015,12,138.7,Seafood Product Preparation and Packaging
31161-,2015,12,172.9,Animal Slaughtering and Processing
31151-,2015,12,139.9,Dairy Product (except Frozen) Manufacturing
31142-,2015,12,140.2,Fruit and Vegetable Canning Pickling and Drying
31141-,2015,12,131.0,Frozen Food Manufacturing
31135-,2015,12,106.1,Chocolate and Confectionery Manufacturing
31134-,2015,12,139.9,Nonchocolate Confectionery Manufacturing
31123-,2015,12,129.0,Breakfast Cereal Manufacturing
23811X,2015,12,114.4,Flooring Contractors
23811X,2015,12,114.4,All Other Specialty Trade Contractors
23811X,2015,12,114.4,Other Foundation Structure and Building Exterior Contractors
23811X,2015,12,114.4,Masonry Contractors
236221,2015,12,142.1,Commercial and Institutional Building Construction
236211,2015,12,119.5,Other Heavy and Civil Engineering Construction
236211,2015,12,119.5,Highway Street and Bridge Construction
236211,2015,12,119.5,Oil and Gas Pipeline and Related Structures Construction
1133--,2015,12,196.9,Logging
924126,2015,11,143.2,National Security
8113--,2015,11,124.7,Commercial machinery repair and maintenance
721---,2015,11,152.8,Accommodation
71394-,2015,11,105.9,Fitness and Recreational Sports Centers
71391-,2015,11,116.7,All Other Amusement and Recreation Industries
62311-,2015,11,136.7,Nursing Care Facilities (Skilled Nursing Facilities)
62231-,2015,11,152.4,Specialty (except Psychiatric and Substance Abuse) Hospitals
62211-,2015,11,137.8,General Medical and Surgical Hospitals
62199-,2015,11,115.7,All Other Ambulatory Health Care Services
62151-,2015,11,106.5,Medical and Diagnostic Laboratories
62121-,2015,11,109.3,Offices of Dentists
62111-,2015,11,132.9,Offices of Physicians
6211--,2015,11,132.9,Offices of physicians
5621--,2015,11,129.0,All Other Waste Management Services
56172-,2015,11,119.9,Landscaping Services
561612,2015,11,115.3,Security Systems Services
56151-,2015,11,104.0,Tour Operators
5613--,2015,11,135.3,Employment services
54181-,2015,11,113.1,Other Services Related to Advertising
54161-,2015,11,111.7,Management Consulting Services
5413--,2015,11,157.3,Testing Laboratories and Services
5411--,2015,11,199.6,Legal services
53131-,2015,11,113.8,Other Activities Related to Real Estate
53131-,2015,11,113.8,Real Estate Property Managers
53121-,2015,11,121.2,Offices of Real Estate Agents and Brokers
53112-,2015,11,118.0,Lessors of Nonresidential Buildings (except Miniwarehouses)
53112-,2015,11,118.0,Lessors of Other Real Estate Property
53112-,2015,11,118.0,Lessors of Residential Buildings and Dwellings
53112-,2015,11,118.0,Lessors of Nonfinancial Intangible Assets (except Copyrighte
52421-,2015,11,107.4,Other Insurance Related Activities
52411-,2015,11,130.8,Direct Life Health and Medical Insurance Carriers
5221--,2015,11,100.6,Trusts Estates and Agency Accounts
51121-,2015,11,91.6,Software Publishers - DO NOT USE
511---,2015,11,114.3,Record Production and Distribution
48851-,2015,11,99.9,Freight Transportation Arrangement
45431-,2015,11,198.8,Other Direct Selling Establishments - DO NOT USE
45431-,2015,11,198.8,Fuel Dealers - DO NOT USE
454110,2015,11,107.8,Electronic Shopping and Mail-Order Houses - DO NOT USE
453930,2015,11,122.6,All Other Miscellaneous Store Retailers - DO NOT USE
453930,2015,11,122.6,Art Dealers - DO NOT USE
453110,2015,11,134.5,Florists - DO NOT USE
453110,2015,11,134.5,Used Merchandise Stores - DO NOT USE
45112-,2015,11,100.7,Hobby Toy and Game Stores - DO NOT USE
45111-,2015,11,132.2,Sporting Goods Stores - DO NOT USE
448320,2015,11,108.4,Luggage and Leather Goods Stores - DO NOT USE
44831-,2015,11,155.3,Jewelry Stores - DO NOT USE
4481--,2015,11,131.4,Clothing stores
4471--,2015,11,107.1,Gasoline Stations with Convenience Stores - DO NOT USE
44611-,2015,11,176.0,Pharmacies and Drug Stores - DO NOT USE
4461--,2015,11,147.6,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE
4452--,2015,11,175.9,Other Specialty Food Retailers
44511-,2015,11,157.7,Supermarkets and Other Grocery Retailers (except Convenience
4441--,2015,11,137.5,Other Building Material Dealers - DO NOT USE
4431--,2015,11,85.8,Electronics and Appliance Stores - DO NOT USE
44221-,2015,11,148.7,Floor Covering Stores - DO NOT USE
44211-,2015,11,130.2,Furniture Stores - DO NOT USE
44131-,2015,11,163.0,Automotive Parts and Accessories Stores - DO NOT USE
425120,2015,11,129.2,Business to Business Electronic Markets - DO NOT USE
4249--,2015,11,77.2,Miscellaneous nondurable goods merchant wholesalers
4248--,2015,11,89.8,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
4247--,2015,11,96.2,Petroleum and Petroleum Products Merchant Wholesalers (excep
4245--,2015,11,115.2,Grain and Field Bean Merchant Wholesalers
4245--,2015,11,115.2,Other Farm Product Raw Material Merchant Wholesalers
4244--,2015,11,89.3,Grocery and related product merchant wholesalers
4243--,2015,11,94.3,Apparel and piece goods merchant wholesalers
4242--,2015,11,113.9,Drugs and Druggists' Sundries Merchant Wholesalers
4239--,2015,11,102.7,Miscellaneous durable goods merchant wholesalers (except materials recyclers)
4238--,2015,11,78.3,"Machinery, equipment, and supplies merchant wholesalers"
4236--,2015,11,90.4,Household appliances and electrical and electronic goods merchant wholesalers
4234--,2015,11,92.4,Professional and commercial equipment and supplies merchant wholesalers
4233--,2015,11,91.9,Lumber and other construction materials merchant wholesalers
4232--,2015,11,93.1,Furniture and home furnishing merchant wholesalers
4231--,2015,11,87.0,Motor Vehicle Supplies and New Parts Merchant Wholesalers
33999-,2015,11,123.9,All Other Miscellaneous Manufacturing
33995-,2015,11,116.6,Sign Manufacturing
33992-,2015,11,118.5,Sporting and Athletic Goods Manufacturing
33991-,2015,11,198.5,Jewelry and Silverware Manufacturing
33911-,2015,11,115.7,Medical Equipment and Supplies Manufacturing
33791-,2015,11,136.6,Mattress Manufacturing
33712-,2015,11,129.3,Household and Institutional Furniture Manufacturing
33599-,2015,11,120.8,All Other Electrical Equipment and Component Manufacturing
33591-,2015,11,150.1,Battery Manufacturing
33512-,2015,11,124.7,Lighting Fixture Manufacturing - DO NOT USE
33511-,2015,11,97.8,Electric Lamp Bulb and Part Manufacturing - DO NOT USE
33451-,2015,11,116.8,Navigational Measuring Electromedical and Control Instrument
33221-,2015,11,128.6,Cutlery and Handtool Manufacturing
33211-,2015,11,128.2,Forging and Stamping
32619-,2015,11,136.3,Other Plastics Product Manufacturing
32616-,2015,11,119.7,Plastics Bottle Manufacturing
32599-,2015,11,139.5,All Other Chemical Product and Preparation Manufacturing
32562-,2015,11,112.7,Toilet Preparation Manufacturing
32561-,2015,11,136.7,Soap and Cleaning Compound Manufacturing
32541-,2015,11,179.5,Pharmaceutical and Medicine Manufacturing
32531-,2015,11,191.1,Fertilizer and Compost Manufacturing
32518-,2015,11,241.3,Other Basic Inorganic Chemical Manufacturing
31699-,2015,11,128.5,Other Leather and Allied Product Manufacturing
31621-,2015,11,129.0,Footwear Manufacturing
31611-,2015,11,222.7,Leather and Hide Tanning and Finishing
31599-,2015,11,119.4,Apparel Accessories and Other Apparel Manufacturing
31524-,2015,11,106.5,Women's Girls' and Infants' Cut and Sew Apparel Manufacturin
31522-,2015,11,117.5,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U
